0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-19, 0-39 x 0-3 = 1-58, 0-39 x 0-4 = 2-38, 0-39 x 0-5 = 3-18, 0-39 x 0-6 = 3-57, 0-39 x 0-7 = 4-37, 0-39 x 0-8 = 5-17, 0-39 x 0-9 = 5-56, 0-39 x 0-10 = 6-36, 0-39 x 0-11 = 7-16, 0-39 x 0-12 = 7-55, 0-39 x 0-13 = 8-35, 0-39 x 0-14 = 9-15, 0-39 x 0-15 = 9-54, 0-39 x 0-16 = 10-34, 0-39 x 0-17 = 11-14, 0-39 x 0-18 = 11-53, 0-39 x 0-19 = 12-33, 0-39 x 0-20 = 13-13, 0-39 x 0-21 = 13-52, 0-39 x 0-22 = 14-32, 0-39 x 0-23 = 15-12, 0-39 x 0-24 = 15-51, 0-39 x 0-25 = 16-31, 0-39 x 0-26 = 17-11, 0-39 x 0-27 = 17-50, 0-39 x 0-28 = 18-30, 0-39 x 0-29 = 19-10, 0-39 x 0-30 = 19-49, 0-39 x 0-31 = 20-29, 0-39 x 0-32 = 21-9, 0-39 x 0-33 = 21-48, 0-39 x 0-34 = 22-28, 0-39 x 0-35 = 23-8, 0-39 x 0-36 = 23-47, 0-39 x 0-37 = 24-27, 0-39 x 0-38 = 25-7, 0-39 x 0-39 = 25-46, 0-39 x 0-40 = 26-26, 0-39 x 0-41 = 27-6, 0-39 x 0-42 = 27-45, 0-39 x 0-43 = 28-25, 0-39 x 0-44 = 29-5, 0-39 x 0-45 = 29-44, 0-39 x 0-46 = 30-24, 0-39 x 0-47 = 31-4, 0-39 x 0-48 = 31-43, 0-39 x 0-49 = 32-23, 0-39 x 0-50 = 33-3, 0-39 x 0-51 = 33-42, 0-39 x 0-52 = 34-22, 0-39 x 0-53 = 35-2, 0-39 x 0-54 = 35-41, 0-39 x 0-55 = 36-21, 0-39 x 0-56 = 37-1, 0-39 x 0-57 = 37-40, 0-39 x 0-58 = 38-20, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-21, 0-40 x 0-3 = 2-2, 0-40 x 0-4 = 2-42, 0-40 x 0-5 = 3-23, 0-40 x 0-6 = 4-4, 0-40 x 0-7 = 4-44, 0-40 x 0-8 = 5-25, 0-40 x 0-9 = 6-6, 0-40 x 0-10 = 6-46, 0-40 x 0-11 = 7-27, 0-40 x 0-12 = 8-8, 0-40 x 0-13 = 8-48, 0-40 x 0-14 = 9-29, 0-40 x 0-15 = 10-10, 0-40 x 0-16 = 10-50, 0-40 x 0-17 = 11-31, 0-40 x 0-18 = 12-12, 0-40 x 0-19 = 12-52, 0-40 x 0-20 = 13-33, 0-40 x 0-21 = 14-14, 0-40 x 0-22 = 14-54, 0-40 x 0-23 = 15-35, 0-40 x 0-24 = 16-16, 0-40 x 0-25 = 16-56, 0-40 x 0-26 = 17-37, 0-40 x 0-27 = 18-18, 0-40 x 0-28 = 18-58, 0-40 x 0-29 = 19-39, 0-40 x 0-30 = 20-20, 0-40 x 0-31 = 21-1, 0-40 x 0-32 = 21-41, 0-40 x 0-33 = 22-22, 0-40 x 0-34 = 23-3, 0-40 x 0-35 = 23-43, 0-40 x 0-36 = 24-24, 0-40 x 0-37 = 25-5, 0-40 x 0-38 = 25-45, 0-40 x 0-39 = 26-26, 0-40 x 0-40 = 27-7, 0-40 x 0-41 = 27-47, 0-40 x 0-42 = 28-28, 0-40 x 0-43 = 29-9, 0-40 x 0-44 = 29-49, 0-40 x 0-45 = 30-30, 0-40 x 0-46 = 31-11, 0-40 x 0-47 = 31-51, 0-40 x 0-48 = 32-32, 0-40 x 0-49 = 33-13, 0-40 x 0-50 = 33-53, 0-40 x 0-51 = 34-34, 0-40 x 0-52 = 35-15, 0-40 x 0-53 = 35-55, 0-40 x 0-54 = 36-36, 0-40 x 0-55 = 37-17, 0-40 x 0-56 = 37-57, 0-40 x 0-57 = 38-38, 0-40 x 0-58 = 39-19, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-23, 0-41 x 0-3 = 2-5, 0-41 x 0-4 = 2-46, 0-41 x 0-5 = 3-28, 0-41 x 0-6 = 4-10, 0-41 x 0-7 = 4-51, 0-41 x 0-8 = 5-33, 0-41 x 0-9 = 6-15, 0-41 x 0-10 = 6-56, 0-41 x 0-11 = 7-38, 0-41 x 0-12 = 8-20, 0-41 x 0-13 = 9-2, 0-41 x 0-14 = 9-43, 0-41 x 0-15 = 10-25, 0-41 x 0-16 = 11-7, 0-41 x 0-17 = 11-48, 0-41 x 0-18 = 12-30, 0-41 x 0-19 = 13-12, 0-41 x 0-20 = 13-53, 0-41 x 0-21 = 14-35, 0-41 x 0-22 = 15-17, 0-41 x 0-23 = 15-58, 0-41 x 0-24 = 16-40, 0-41 x 0-25 = 17-22, 0-41 x 0-26 = 18-4, 0-41 x 0-27 = 18-45, 0-41 x 0-28 = 19-27, 0-41 x 0-29 = 20-9, 0-41 x 0-30 = 20-50, 0-41 x 0-31 = 21-32, 0-41 x 0-32 = 22-14, 0-41 x 0-33 = 22-55, 0-41 x 0-34 = 23-37, 0-41 x 0-35 = 24-19, 0-41 x 0-36 = 25-1, 0-41 x 0-37 = 25-42, 0-41 x 0-38 = 26-24, 0-41 x 0-39 = 27-6, 0-41 x 0-40 = 27-47, 0-41 x 0-41 = 28-29, 0-41 x 0-42 = 29-11, 0-41 x 0-43 = 29-52, 0-41 x 0-44 = 30-34, 0-41 x 0-45 = 31-16, 0-41 x 0-46 = 31-57, 0-41 x 0-47 = 32-39, 0-41 x 0-48 = 33-21, 0-41 x 0-49 = 34-3, 0-41 x 0-50 = 34-44, 0-41 x 0-51 = 35-26, 0-41 x 0-52 = 36-8, 0-41 x 0-53 = 36-49, 0-41 x 0-54 = 37-31, 0-41 x 0-55 = 38-13, 0-41 x 0-56 = 38-54, 0-41 x 0-57 = 39-36, 0-41 x 0-58 = 40-18, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-25, 0-42 x 0-3 = 2-8, 0-42 x 0-4 = 2-50, 0-42 x 0-5 = 3-33, 0-42 x 0-6 = 4-16, 0-42 x 0-7 = 4-58, 0-42 x 0-8 = 5-41, 0-42 x 0-9 = 6-24, 0-42 x 0-10 = 7-7, 0-42 x 0-11 = 7-49, 0-42 x 0-12 = 8-32, 0-42 x 0-13 = 9-15, 0-42 x 0-14 = 9-57, 0-42 x 0-15 = 10-40, 0-42 x 0-16 = 11-23, 0-42 x 0-17 = 12-6, 0-42 x 0-18 = 12-48, 0-42 x 0-19 = 13-31, 0-42 x 0-20 = 14-14, 0-42 x 0-21 = 14-56, 0-42 x 0-22 = 15-39, 0-42 x 0-23 = 16-22, 0-42 x 0-24 = 17-5, 0-42 x 0-25 = 17-47, 0-42 x 0-26 = 18-30, 0-42 x 0-27 = 19-13, 0-42 x 0-28 = 19-55, 0-42 x 0-29 = 20-38, 0-42 x 0-30 = 21-21, 0-42 x 0-31 = 22-4, 0-42 x 0-32 = 22-46, 0-42 x 0-33 = 23-29, 0-42 x 0-34 = 24-12, 0-42 x 0-35 = 24-54, 0-42 x 0-36 = 25-37, 0-42 x 0-37 = 26-20, 0-42 x 0-38 = 27-3, 0-42 x 0-39 = 27-45, 0-42 x 0-40 = 28-28, 0-42 x 0-41 = 29-11, 0-42 x 0-42 = 29-53, 0-42 x 0-43 = 30-36, 0-42 x 0-44 = 31-19, 0-42 x 0-45 = 32-2, 0-42 x 0-46 = 32-44, 0-42 x 0-47 = 33-27, 0-42 x 0-48 = 34-10, 0-42 x 0-49 = 34-52, 0-42 x 0-50 = 35-35, 0-42 x 0-51 = 36-18, 0-42 x 0-52 = 37-1, 0-42 x 0-53 = 37-43, 0-42 x 0-54 = 38-26, 0-42 x 0-55 = 39-9, 0-42 x 0-56 = 39-51, 0-42 x 0-57 = 40-34, 0-42 x 0-58 = 41-17, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-27, 0-43 x 0-3 = 2-11, 0-43 x 0-4 = 2-54, 0-43 x 0-5 = 3-38, 0-43 x 0-6 = 4-22, 0-43 x 0-7 = 5-6, 0-43 x 0-8 = 5-49, 0-43 x 0-9 = 6-33, 0-43 x 0-10 = 7-17, 0-43 x 0-11 = 8-1, 0-43 x 0-12 = 8-44, 0-43 x 0-13 = 9-28, 0-43 x 0-14 = 10-12, 0-43 x 0-15 = 10-55, 0-43 x 0-16 = 11-39, 0-43 x 0-17 = 12-23, 0-43 x 0-18 = 13-7, 0-43 x 0-19 = 13-50, 0-43 x 0-20 = 14-34, 0-43 x 0-21 = 15-18, 0-43 x 0-22 = 16-2, 0-43 x 0-23 = 16-45, 0-43 x 0-24 = 17-29, 0-43 x 0-25 = 18-13, 0-43 x 0-26 = 18-56, 0-43 x 0-27 = 19-40, 0-43 x 0-28 = 20-24, 0-43 x 0-29 = 21-8, 0-43 x 0-30 = 21-51, 0-43 x 0-31 = 22-35, 0-43 x 0-32 = 23-19, 0-43 x 0-33 = 24-3, 0-43 x 0-34 = 24-46, 0-43 x 0-35 = 25-30, 0-43 x 0-36 = 26-14, 0-43 x 0-37 = 26-57, 0-43 x 0-38 = 27-41, 0-43 x 0-39 = 28-25, 0-43 x 0-40 = 29-9, 0-43 x 0-41 = 29-52, 0-43 x 0-42 = 30-36, 0-43 x 0-43 = 31-20, 0-43 x 0-44 = 32-4, 0-43 x 0-45 = 32-47, 0-43 x 0-46 = 33-31, 0-43 x 0-47 = 34-15, 0-43 x 0-48 = 34-58, 0-43 x 0-49 = 35-42, 0-43 x 0-50 = 36-26, 0-43 x 0-51 = 37-10, 0-43 x 0-52 = 37-53, 0-43 x 0-53 = 38-37, 0-43 x 0-54 = 39-21, 0-43 x 0-55 = 40-5, 0-43 x 0-56 = 40-48, 0-43 x 0-57 = 41-32, 0-43 x 0-58 = 42-16, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-29, 0-44 x 0-3 = 2-14, 0-44 x 0-4 = 2-58, 0-44 x 0-5 = 3-43, 0-44 x 0-6 = 4-28, 0-44 x 0-7 = 5-13, 0-44 x 0-8 = 5-57, 0-44 x 0-9 = 6-42, 0-44 x 0-10 = 7-27, 0-44 x 0-11 = 8-12, 0-44 x 0-12 = 8-56, 0-44 x 0-13 = 9-41, 0-44 x 0-14 = 10-26, 0-44 x 0-15 = 11-11, 0-44 x 0-16 = 11-55, 0-44 x 0-17 = 12-40, 0-44 x 0-18 = 13-25, 0-44 x 0-19 = 14-10, 0-44 x 0-20 = 14-54, 0-44 x 0-21 = 15-39, 0-44 x 0-22 = 16-24, 0-44 x 0-23 = 17-9, 0-44 x 0-24 = 17-53, 0-44 x 0-25 = 18-38, 0-44 x 0-26 = 19-23, 0-44 x 0-27 = 20-8, 0-44 x 0-28 = 20-52, 0-44 x 0-29 = 21-37, 0-44 x 0-30 = 22-22, 0-44 x 0-31 = 23-7, 0-44 x 0-32 = 23-51, 0-44 x 0-33 = 24-36, 0-44 x 0-34 = 25-21, 0-44 x 0-35 = 26-6, 0-44 x 0-36 = 26-50, 0-44 x 0-37 = 27-35, 0-44 x 0-38 = 28-20, 0-44 x 0-39 = 29-5, 0-44 x 0-40 = 29-49, 0-44 x 0-41 = 30-34, 0-44 x 0-42 = 31-19, 0-44 x 0-43 = 32-4, 0-44 x 0-44 = 32-48, 0-44 x 0-45 = 33-33, 0-44 x 0-46 = 34-18, 0-44 x 0-47 = 35-3, 0-44 x 0-48 = 35-47, 0-44 x 0-49 = 36-32, 0-44 x 0-50 = 37-17, 0-44 x 0-51 = 38-2, 0-44 x 0-52 = 38-46, 0-44 x 0-53 = 39-31, 0-44 x 0-54 = 40-16, 0-44 x 0-55 = 41-1, 0-44 x 0-56 = 41-45, 0-44 x 0-57 = 42-30, 0-44 x 0-58 = 43-15, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-31, 0-45 x 0-3 = 2-17, 0-45 x 0-4 = 3-3, 0-45 x 0-5 = 3-48, 0-45 x 0-6 = 4-34, 0-45 x 0-7 = 5-20, 0-45 x 0-8 = 6-6, 0-45 x 0-9 = 6-51, 0-45 x 0-10 = 7-37, 0-45 x 0-11 = 8-23, 0-45 x 0-12 = 9-9, 0-45 x 0-13 = 9-54, 0-45 x 0-14 = 10-40, 0-45 x 0-15 = 11-26, 0-45 x 0-16 = 12-12, 0-45 x 0-17 = 12-57, 0-45 x 0-18 = 13-43, 0-45 x 0-19 = 14-29, 0-45 x 0-20 = 15-15, 0-45 x 0-21 = 16-1, 0-45 x 0-22 = 16-46, 0-45 x 0-23 = 17-32, 0-45 x 0-24 = 18-18, 0-45 x 0-25 = 19-4, 0-45 x 0-26 = 19-49, 0-45 x 0-27 = 20-35, 0-45 x 0-28 = 21-21, 0-45 x 0-29 = 22-7, 0-45 x 0-30 = 22-52, 0-45 x 0-31 = 23-38, 0-45 x 0-32 = 24-24, 0-45 x 0-33 = 25-10, 0-45 x 0-34 = 25-55, 0-45 x 0-35 = 26-41, 0-45 x 0-36 = 27-27, 0-45 x 0-37 = 28-13, 0-45 x 0-38 = 28-58, 0-45 x 0-39 = 29-44, 0-45 x 0-40 = 30-30, 0-45 x 0-41 = 31-16, 0-45 x 0-42 = 32-2, 0-45 x 0-43 = 32-47, 0-45 x 0-44 = 33-33, 0-45 x 0-45 = 34-19, 0-45 x 0-46 = 35-5, 0-45 x 0-47 = 35-50, 0-45 x 0-48 = 36-36, 0-45 x 0-49 = 37-22, 0-45 x 0-50 = 38-8, 0-45 x 0-51 = 38-53, 0-45 x 0-52 = 39-39, 0-45 x 0-53 = 40-25, 0-45 x 0-54 = 41-11, 0-45 x 0-55 = 41-56, 0-45 x 0-56 = 42-42, 0-45 x 0-57 = 43-28, 0-45 x 0-58 = 44-14, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-33, 0-46 x 0-3 = 2-20, 0-46 x 0-4 = 3-7, 0-46 x 0-5 = 3-53, 0-46 x 0-6 = 4-40, 0-46 x 0-7 = 5-27, 0-46 x 0-8 = 6-14, 0-46 x 0-9 = 7-1, 0-46 x 0-10 = 7-47, 0-46 x 0-11 = 8-34, 0-46 x 0-12 = 9-21, 0-46 x 0-13 = 10-8, 0-46 x 0-14 = 10-54, 0-46 x 0-15 = 11-41, 0-46 x 0-16 = 12-28, 0-46 x 0-17 = 13-15, 0-46 x 0-18 = 14-2, 0-46 x 0-19 = 14-48, 0-46 x 0-20 = 15-35, 0-46 x 0-21 = 16-22, 0-46 x 0-22 = 17-9, 0-46 x 0-23 = 17-55, 0-46 x 0-24 = 18-42, 0-46 x 0-25 = 19-29, 0-46 x 0-26 = 20-16, 0-46 x 0-27 = 21-3, 0-46 x 0-28 = 21-49, 0-46 x 0-29 = 22-36, 0-46 x 0-30 = 23-23, 0-46 x 0-31 = 24-10, 0-46 x 0-32 = 24-56, 0-46 x 0-33 = 25-43, 0-46 x 0-34 = 26-30, 0-46 x 0-35 = 27-17, 0-46 x 0-36 = 28-4, 0-46 x 0-37 = 28-50, 0-46 x 0-38 = 29-37, 0-46 x 0-39 = 30-24, 0-46 x 0-40 = 31-11, 0-46 x 0-41 = 31-57, 0-46 x 0-42 = 32-44, 0-46 x 0-43 = 33-31, 0-46 x 0-44 = 34-18, 0-46 x 0-45 = 35-5, 0-46 x 0-46 = 35-51, 0-46 x 0-47 = 36-38, 0-46 x 0-48 = 37-25, 0-46 x 0-49 = 38-12, 0-46 x 0-50 = 38-58, 0-46 x 0-51 = 39-45, 0-46 x 0-52 = 40-32, 0-46 x 0-53 = 41-19, 0-46 x 0-54 = 42-6, 0-46 x 0-55 = 42-52, 0-46 x 0-56 = 43-39, 0-46 x 0-57 = 44-26, 0-46 x 0-58 = 45-13, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-35, 0-47 x 0-3 = 2-23, 0-47 x 0-4 = 3-11, 0-47 x 0-5 = 3-58, 0-47 x 0-6 = 4-46, 0-47 x 0-7 = 5-34, 0-47 x 0-8 = 6-22, 0-47 x 0-9 = 7-10, 0-47 x 0-10 = 7-57, 0-47 x 0-11 = 8-45, 0-47 x 0-12 = 9-33, 0-47 x 0-13 = 10-21, 0-47 x 0-14 = 11-9, 0-47 x 0-15 = 11-56, 0-47 x 0-16 = 12-44, 0-47 x 0-17 = 13-32, 0-47 x 0-18 = 14-20, 0-47 x 0-19 = 15-8, 0-47 x 0-20 = 15-55, 0-47 x 0-21 = 16-43, 0-47 x 0-22 = 17-31, 0-47 x 0-23 = 18-19, 0-47 x 0-24 = 19-7, 0-47 x 0-25 = 19-54, 0-47 x 0-26 = 20-42, 0-47 x 0-27 = 21-30, 0-47 x 0-28 = 22-18, 0-47 x 0-29 = 23-6, 0-47 x 0-30 = 23-53, 0-47 x 0-31 = 24-41, 0-47 x 0-32 = 25-29, 0-47 x 0-33 = 26-17, 0-47 x 0-34 = 27-5, 0-47 x 0-35 = 27-52, 0-47 x 0-36 = 28-40, 0-47 x 0-37 = 29-28, 0-47 x 0-38 = 30-16, 0-47 x 0-39 = 31-4, 0-47 x 0-40 = 31-51, 0-47 x 0-41 = 32-39, 0-47 x 0-42 = 33-27, 0-47 x 0-43 = 34-15, 0-47 x 0-44 = 35-3, 0-47 x 0-45 = 35-50, 0-47 x 0-46 = 36-38, 0-47 x 0-47 = 37-26, 0-47 x 0-48 = 38-14, 0-47 x 0-49 = 39-2, 0-47 x 0-50 = 39-49, 0-47 x 0-51 = 40-37, 0-47 x 0-52 = 41-25, 0-47 x 0-53 = 42-13, 0-47 x 0-54 = 43-1, 0-47 x 0-55 = 43-48, 0-47 x 0-56 = 44-36, 0-47 x 0-57 = 45-24, 0-47 x 0-58 = 46-12, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-37, 0-48 x 0-3 = 2-26, 0-48 x 0-4 = 3-15, 0-48 x 0-5 = 4-4, 0-48 x 0-6 = 4-52, 0-48 x 0-7 = 5-41, 0-48 x 0-8 = 6-30, 0-48 x 0-9 = 7-19, 0-48 x 0-10 = 8-8, 0-48 x 0-11 = 8-56, 0-48 x 0-12 = 9-45, 0-48 x 0-13 = 10-34, 0-48 x 0-14 = 11-23, 0-48 x 0-15 = 12-12, 0-48 x 0-16 = 13-1, 0-48 x 0-17 = 13-49, 0-48 x 0-18 = 14-38, 0-48 x 0-19 = 15-27, 0-48 x 0-20 = 16-16, 0-48 x 0-21 = 17-5, 0-48 x 0-22 = 17-53, 0-48 x 0-23 = 18-42, 0-48 x 0-24 = 19-31, 0-48 x 0-25 = 20-20, 0-48 x 0-26 = 21-9, 0-48 x 0-27 = 21-57, 0-48 x 0-28 = 22-46, 0-48 x 0-29 = 23-35, 0-48 x 0-30 = 24-24, 0-48 x 0-31 = 25-13, 0-48 x 0-32 = 26-2, 0-48 x 0-33 = 26-50, 0-48 x 0-34 = 27-39, 0-48 x 0-35 = 28-28, 0-48 x 0-36 = 29-17, 0-48 x 0-37 = 30-6, 0-48 x 0-38 = 30-54, 0-48 x 0-39 = 31-43, 0-48 x 0-40 = 32-32, 0-48 x 0-41 = 33-21, 0-48 x 0-42 = 34-10, 0-48 x 0-43 = 34-58, 0-48 x 0-44 = 35-47, 0-48 x 0-45 = 36-36, 0-48 x 0-46 = 37-25, 0-48 x 0-47 = 38-14, 0-48 x 0-48 = 39-3, 0-48 x 0-49 = 39-51, 0-48 x 0-50 = 40-40, 0-48 x 0-51 = 41-29, 0-48 x 0-52 = 42-18, 0-48 x 0-53 = 43-7, 0-48 x 0-54 = 43-55, 0-48 x 0-55 = 44-44, 0-48 x 0-56 = 45-33, 0-48 x 0-57 = 46-22, 0-48 x 0-58 = 47-11, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-39, 0-49 x 0-3 = 2-29, 0-49 x 0-4 = 3-19, 0-49 x 0-5 = 4-9, 0-49 x 0-6 = 4-58, 0-49 x 0-7 = 5-48, 0-49 x 0-8 = 6-38, 0-49 x 0-9 = 7-28, 0-49 x 0-10 = 8-18, 0-49 x 0-11 = 9-8, 0-49 x 0-12 = 9-57, 0-49 x 0-13 = 10-47, 0-49 x 0-14 = 11-37, 0-49 x 0-15 = 12-27, 0-49 x 0-16 = 13-17, 0-49 x 0-17 = 14-7, 0-49 x 0-18 = 14-56, 0-49 x 0-19 = 15-46, 0-49 x 0-20 = 16-36, 0-49 x 0-21 = 17-26, 0-49 x 0-22 = 18-16, 0-49 x 0-23 = 19-6, 0-49 x 0-24 = 19-55, 0-49 x 0-25 = 20-45, 0-49 x 0-26 = 21-35, 0-49 x 0-27 = 22-25, 0-49 x 0-28 = 23-15, 0-49 x 0-29 = 24-5, 0-49 x 0-30 = 24-54, 0-49 x 0-31 = 25-44, 0-49 x 0-32 = 26-34, 0-49 x 0-33 = 27-24, 0-49 x 0-34 = 28-14, 0-49 x 0-35 = 29-4, 0-49 x 0-36 = 29-53, 0-49 x 0-37 = 30-43, 0-49 x 0-38 = 31-33, 0-49 x 0-39 = 32-23, 0-49 x 0-40 = 33-13, 0-49 x 0-41 = 34-3, 0-49 x 0-42 = 34-52, 0-49 x 0-43 = 35-42, 0-49 x 0-44 = 36-32, 0-49 x 0-45 = 37-22, 0-49 x 0-46 = 38-12, 0-49 x 0-47 = 39-2, 0-49 x 0-48 = 39-51, 0-49 x 0-49 = 40-41, 0-49 x 0-50 = 41-31, 0-49 x 0-51 = 42-21, 0-49 x 0-52 = 43-11, 0-49 x 0-53 = 44-1, 0-49 x 0-54 = 44-50, 0-49 x 0-55 = 45-40, 0-49 x 0-56 = 46-30, 0-49 x 0-57 = 47-20, 0-49 x 0-58 = 48-10, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-41, 0-50 x 0-3 = 2-32, 0-50 x 0-4 = 3-23, 0-50 x 0-5 = 4-14, 0-50 x 0-6 = 5-5, 0-50 x 0-7 = 5-55, 0-50 x 0-8 = 6-46, 0-50 x 0-9 = 7-37, 0-50 x 0-10 = 8-28, 0-50 x 0-11 = 9-19, 0-50 x 0-12 = 10-10, 0-50 x 0-13 = 11-1, 0-50 x 0-14 = 11-51, 0-50 x 0-15 = 12-42, 0-50 x 0-16 = 13-33, 0-50 x 0-17 = 14-24, 0-50 x 0-18 = 15-15, 0-50 x 0-19 = 16-6, 0-50 x 0-20 = 16-56, 0-50 x 0-21 = 17-47, 0-50 x 0-22 = 18-38, 0-50 x 0-23 = 19-29, 0-50 x 0-24 = 20-20, 0-50 x 0-25 = 21-11, 0-50 x 0-26 = 22-2, 0-50 x 0-27 = 22-52, 0-50 x 0-28 = 23-43, 0-50 x 0-29 = 24-34, 0-50 x 0-30 = 25-25, 0-50 x 0-31 = 26-16, 0-50 x 0-32 = 27-7, 0-50 x 0-33 = 27-57, 0-50 x 0-34 = 28-48, 0-50 x 0-35 = 29-39, 0-50 x 0-36 = 30-30, 0-50 x 0-37 = 31-21, 0-50 x 0-38 = 32-12, 0-50 x 0-39 = 33-3, 0-50 x 0-40 = 33-53, 0-50 x 0-41 = 34-44, 0-50 x 0-42 = 35-35, 0-50 x 0-43 = 36-26, 0-50 x 0-44 = 37-17, 0-50 x 0-45 = 38-8, 0-50 x 0-46 = 38-58, 0-50 x 0-47 = 39-49, 0-50 x 0-48 = 40-40, 0-50 x 0-49 = 41-31, 0-50 x 0-50 = 42-22, 0-50 x 0-51 = 43-13, 0-50 x 0-52 = 44-4, 0-50 x 0-53 = 44-54, 0-50 x 0-54 = 45-45, 0-50 x 0-55 = 46-36, 0-50 x 0-56 = 47-27, 0-50 x 0-57 = 48-18, 0-50 x 0-58 = 49-9, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-43, 0-51 x 0-3 = 2-35, 0-51 x 0-4 = 3-27, 0-51 x 0-5 = 4-19, 0-51 x 0-6 = 5-11, 0-51 x 0-7 = 6-3, 0-51 x 0-8 = 6-54, 0-51 x 0-9 = 7-46, 0-51 x 0-10 = 8-38, 0-51 x 0-11 = 9-30, 0-51 x 0-12 = 10-22, 0-51 x 0-13 = 11-14, 0-51 x 0-14 = 12-6, 0-51 x 0-15 = 12-57, 0-51 x 0-16 = 13-49, 0-51 x 0-17 = 14-41, 0-51 x 0-18 = 15-33, 0-51 x 0-19 = 16-25, 0-51 x 0-20 = 17-17, 0-51 x 0-21 = 18-9, 0-51 x 0-22 = 19-1, 0-51 x 0-23 = 19-52, 0-51 x 0-24 = 20-44, 0-51 x 0-25 = 21-36, 0-51 x 0-26 = 22-28, 0-51 x 0-27 = 23-20, 0-51 x 0-28 = 24-12, 0-51 x 0-29 = 25-4, 0-51 x 0-30 = 25-55, 0-51 x 0-31 = 26-47, 0-51 x 0-32 = 27-39, 0-51 x 0-33 = 28-31, 0-51 x 0-34 = 29-23, 0-51 x 0-35 = 30-15, 0-51 x 0-36 = 31-7, 0-51 x 0-37 = 31-58, 0-51 x 0-38 = 32-50, 0-51 x 0-39 = 33-42, 0-51 x 0-40 = 34-34, 0-51 x 0-41 = 35-26, 0-51 x 0-42 = 36-18, 0-51 x 0-43 = 37-10, 0-51 x 0-44 = 38-2, 0-51 x 0-45 = 38-53, 0-51 x 0-46 = 39-45, 0-51 x 0-47 = 40-37, 0-51 x 0-48 = 41-29, 0-51 x 0-49 = 42-21, 0-51 x 0-50 = 43-13, 0-51 x 0-51 = 44-5, 0-51 x 0-52 = 44-56, 0-51 x 0-53 = 45-48, 0-51 x 0-54 = 46-40, 0-51 x 0-55 = 47-32, 0-51 x 0-56 = 48-24, 0-51 x 0-57 = 49-16, 0-51 x 0-58 = 50-8, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-45, 0-52 x 0-3 = 2-38, 0-52 x 0-4 = 3-31, 0-52 x 0-5 = 4-24, 0-52 x 0-6 = 5-17, 0-52 x 0-7 = 6-10, 0-52 x 0-8 = 7-3, 0-52 x 0-9 = 7-55, 0-52 x 0-10 = 8-48, 0-52 x 0-11 = 9-41, 0-52 x 0-12 = 10-34, 0-52 x 0-13 = 11-27, 0-52 x 0-14 = 12-20, 0-52 x 0-15 = 13-13, 0-52 x 0-16 = 14-6, 0-52 x 0-17 = 14-58, 0-52 x 0-18 = 15-51, 0-52 x 0-19 = 16-44, 0-52 x 0-20 = 17-37, 0-52 x 0-21 = 18-30, 0-52 x 0-22 = 19-23, 0-52 x 0-23 = 20-16, 0-52 x 0-24 = 21-9, 0-52 x 0-25 = 22-2, 0-52 x 0-26 = 22-54, 0-52 x 0-27 = 23-47, 0-52 x 0-28 = 24-40, 0-52 x 0-29 = 25-33, 0-52 x 0-30 = 26-26, 0-52 x 0-31 = 27-19, 0-52 x 0-32 = 28-12, 0-52 x 0-33 = 29-5, 0-52 x 0-34 = 29-57, 0-52 x 0-35 = 30-50, 0-52 x 0-36 = 31-43, 0-52 x 0-37 = 32-36, 0-52 x 0-38 = 33-29, 0-52 x 0-39 = 34-22, 0-52 x 0-40 = 35-15, 0-52 x 0-41 = 36-8, 0-52 x 0-42 = 37-1, 0-52 x 0-43 = 37-53, 0-52 x 0-44 = 38-46, 0-52 x 0-45 = 39-39, 0-52 x 0-46 = 40-32, 0-52 x 0-47 = 41-25, 0-52 x 0-48 = 42-18, 0-52 x 0-49 = 43-11, 0-52 x 0-50 = 44-4, 0-52 x 0-51 = 44-56, 0-52 x 0-52 = 45-49, 0-52 x 0-53 = 46-42, 0-52 x 0-54 = 47-35, 0-52 x 0-55 = 48-28, 0-52 x 0-56 = 49-21, 0-52 x 0-57 = 50-14, 0-52 x 0-58 = 51-7, 
