83 x 1 = 0-83, 83 x 2 = 1-59, 83 x 3 = 2-35, 83 x 4 = 3-11, 83 x 5 = 3-94, 83 x 6 = 4-70, 83 x 7 = 5-46, 83 x 8 = 6-22, 83 x 9 = 6-105, 83 x 10 = 7-81, 83 x 11 = 8-57, 83 x 12 = 9-33, 83 x 13 = 10-9, 83 x 14 = 10-92, 83 x 15 = 11-68, 83 x 16 = 12-44, 83 x 17 = 13-20, 83 x 18 = 13-103, 83 x 19 = 14-79, 83 x 20 = 15-55, 83 x 21 = 16-31, 83 x 22 = 17-7, 83 x 23 = 17-90, 83 x 24 = 18-66, 83 x 25 = 19-42, 83 x 26 = 20-18, 83 x 27 = 20-101, 83 x 28 = 21-77, 83 x 29 = 22-53, 83 x 30 = 23-29, 83 x 31 = 24-5, 83 x 32 = 24-88, 83 x 33 = 25-64, 83 x 34 = 26-40, 83 x 35 = 27-16, 83 x 36 = 27-99, 83 x 37 = 28-75, 83 x 38 = 29-51, 83 x 39 = 30-27, 83 x 40 = 31-3, 83 x 41 = 31-86, 83 x 42 = 32-62, 83 x 43 = 33-38, 83 x 44 = 34-14, 83 x 45 = 34-97, 83 x 46 = 35-73, 83 x 47 = 36-49, 83 x 48 = 37-25, 83 x 49 = 38-1, 83 x 50 = 38-84, 83 x 51 = 39-60, 83 x 52 = 40-36, 83 x 53 = 41-12, 83 x 54 = 41-95, 83 x 55 = 42-71, 83 x 56 = 43-47, 83 x 57 = 44-23, 83 x 58 = 44-106, 83 x 59 = 45-82, 83 x 60 = 46-58, 83 x 61 = 47-34, 83 x 62 = 48-10, 83 x 63 = 48-93, 83 x 64 = 49-69, 83 x 65 = 50-45, 83 x 66 = 51-21, 83 x 67 = 51-104, 83 x 68 = 52-80, 83 x 69 = 53-56, 83 x 70 = 54-32, 83 x 71 = 55-8, 83 x 72 = 55-91, 83 x 73 = 56-67, 83 x 74 = 57-43, 83 x 75 = 58-19, 83 x 76 = 58-102, 83 x 77 = 59-78, 83 x 78 = 60-54, 83 x 79 = 61-30, 83 x 80 = 62-6, 83 x 81 = 62-89, 83 x 82 = 63-65, 83 x 83 = 64-41, 83 x 84 = 65-17, 83 x 85 = 65-100, 83 x 86 = 66-76, 83 x 87 = 67-52, 83 x 88 = 68-28, 83 x 89 = 69-4, 83 x 90 = 69-87, 83 x 91 = 70-63, 83 x 92 = 71-39, 83 x 93 = 72-15, 83 x 94 = 72-98, 83 x 95 = 73-74, 83 x 96 = 74-50, 83 x 97 = 75-26, 83 x 98 = 76-2, 83 x 99 = 76-85, 83 x 100 = 77-61, 83 x 101 = 78-37, 83 x 102 = 79-13, 83 x 103 = 79-96, 83 x 104 = 80-72, 83 x 105 = 81-48, 83 x 106 = 82-24, 
84 x 1 = 0-84, 84 x 2 = 1-61, 84 x 3 = 2-38, 84 x 4 = 3-15, 84 x 5 = 3-99, 84 x 6 = 4-76, 84 x 7 = 5-53, 84 x 8 = 6-30, 84 x 9 = 7-7, 84 x 10 = 7-91, 84 x 11 = 8-68, 84 x 12 = 9-45, 84 x 13 = 10-22, 84 x 14 = 10-106, 84 x 15 = 11-83, 84 x 16 = 12-60, 84 x 17 = 13-37, 84 x 18 = 14-14, 84 x 19 = 14-98, 84 x 20 = 15-75, 84 x 21 = 16-52, 84 x 22 = 17-29, 84 x 23 = 18-6, 84 x 24 = 18-90, 84 x 25 = 19-67, 84 x 26 = 20-44, 84 x 27 = 21-21, 84 x 28 = 21-105, 84 x 29 = 22-82, 84 x 30 = 23-59, 84 x 31 = 24-36, 84 x 32 = 25-13, 84 x 33 = 25-97, 84 x 34 = 26-74, 84 x 35 = 27-51, 84 x 36 = 28-28, 84 x 37 = 29-5, 84 x 38 = 29-89, 84 x 39 = 30-66, 84 x 40 = 31-43, 84 x 41 = 32-20, 84 x 42 = 32-104, 84 x 43 = 33-81, 84 x 44 = 34-58, 84 x 45 = 35-35, 84 x 46 = 36-12, 84 x 47 = 36-96, 84 x 48 = 37-73, 84 x 49 = 38-50, 84 x 50 = 39-27, 84 x 51 = 40-4, 84 x 52 = 40-88, 84 x 53 = 41-65, 84 x 54 = 42-42, 84 x 55 = 43-19, 84 x 56 = 43-103, 84 x 57 = 44-80, 84 x 58 = 45-57, 84 x 59 = 46-34, 84 x 60 = 47-11, 84 x 61 = 47-95, 84 x 62 = 48-72, 84 x 63 = 49-49, 84 x 64 = 50-26, 84 x 65 = 51-3, 84 x 66 = 51-87, 84 x 67 = 52-64, 84 x 68 = 53-41, 84 x 69 = 54-18, 84 x 70 = 54-102, 84 x 71 = 55-79, 84 x 72 = 56-56, 84 x 73 = 57-33, 84 x 74 = 58-10, 84 x 75 = 58-94, 84 x 76 = 59-71, 84 x 77 = 60-48, 84 x 78 = 61-25, 84 x 79 = 62-2, 84 x 80 = 62-86, 84 x 81 = 63-63, 84 x 82 = 64-40, 84 x 83 = 65-17, 84 x 84 = 65-101, 84 x 85 = 66-78, 84 x 86 = 67-55, 84 x 87 = 68-32, 84 x 88 = 69-9, 84 x 89 = 69-93, 84 x 90 = 70-70, 84 x 91 = 71-47, 84 x 92 = 72-24, 84 x 93 = 73-1, 84 x 94 = 73-85, 84 x 95 = 74-62, 84 x 96 = 75-39, 84 x 97 = 76-16, 84 x 98 = 76-100, 84 x 99 = 77-77, 84 x 100 = 78-54, 84 x 101 = 79-31, 84 x 102 = 80-8, 84 x 103 = 80-92, 84 x 104 = 81-69, 84 x 105 = 82-46, 84 x 106 = 83-23, 
85 x 1 = 0-85, 85 x 2 = 1-63, 85 x 3 = 2-41, 85 x 4 = 3-19, 85 x 5 = 3-104, 85 x 6 = 4-82, 85 x 7 = 5-60, 85 x 8 = 6-38, 85 x 9 = 7-16, 85 x 10 = 7-101, 85 x 11 = 8-79, 85 x 12 = 9-57, 85 x 13 = 10-35, 85 x 14 = 11-13, 85 x 15 = 11-98, 85 x 16 = 12-76, 85 x 17 = 13-54, 85 x 18 = 14-32, 85 x 19 = 15-10, 85 x 20 = 15-95, 85 x 21 = 16-73, 85 x 22 = 17-51, 85 x 23 = 18-29, 85 x 24 = 19-7, 85 x 25 = 19-92, 85 x 26 = 20-70, 85 x 27 = 21-48, 85 x 28 = 22-26, 85 x 29 = 23-4, 85 x 30 = 23-89, 85 x 31 = 24-67, 85 x 32 = 25-45, 85 x 33 = 26-23, 85 x 34 = 27-1, 85 x 35 = 27-86, 85 x 36 = 28-64, 85 x 37 = 29-42, 85 x 38 = 30-20, 85 x 39 = 30-105, 85 x 40 = 31-83, 85 x 41 = 32-61, 85 x 42 = 33-39, 85 x 43 = 34-17, 85 x 44 = 34-102, 85 x 45 = 35-80, 85 x 46 = 36-58, 85 x 47 = 37-36, 85 x 48 = 38-14, 85 x 49 = 38-99, 85 x 50 = 39-77, 85 x 51 = 40-55, 85 x 52 = 41-33, 85 x 53 = 42-11, 85 x 54 = 42-96, 85 x 55 = 43-74, 85 x 56 = 44-52, 85 x 57 = 45-30, 85 x 58 = 46-8, 85 x 59 = 46-93, 85 x 60 = 47-71, 85 x 61 = 48-49, 85 x 62 = 49-27, 85 x 63 = 50-5, 85 x 64 = 50-90, 85 x 65 = 51-68, 85 x 66 = 52-46, 85 x 67 = 53-24, 85 x 68 = 54-2, 85 x 69 = 54-87, 85 x 70 = 55-65, 85 x 71 = 56-43, 85 x 72 = 57-21, 85 x 73 = 57-106, 85 x 74 = 58-84, 85 x 75 = 59-62, 85 x 76 = 60-40, 85 x 77 = 61-18, 85 x 78 = 61-103, 85 x 79 = 62-81, 85 x 80 = 63-59, 85 x 81 = 64-37, 85 x 82 = 65-15, 85 x 83 = 65-100, 85 x 84 = 66-78, 85 x 85 = 67-56, 85 x 86 = 68-34, 85 x 87 = 69-12, 85 x 88 = 69-97, 85 x 89 = 70-75, 85 x 90 = 71-53, 85 x 91 = 72-31, 85 x 92 = 73-9, 85 x 93 = 73-94, 85 x 94 = 74-72, 85 x 95 = 75-50, 85 x 96 = 76-28, 85 x 97 = 77-6, 85 x 98 = 77-91, 85 x 99 = 78-69, 85 x 100 = 79-47, 85 x 101 = 80-25, 85 x 102 = 81-3, 85 x 103 = 81-88, 85 x 104 = 82-66, 85 x 105 = 83-44, 85 x 106 = 84-22, 
86 x 1 = 0-86, 86 x 2 = 1-65, 86 x 3 = 2-44, 86 x 4 = 3-23, 86 x 5 = 4-2, 86 x 6 = 4-88, 86 x 7 = 5-67, 86 x 8 = 6-46, 86 x 9 = 7-25, 86 x 10 = 8-4, 86 x 11 = 8-90, 86 x 12 = 9-69, 86 x 13 = 10-48, 86 x 14 = 11-27, 86 x 15 = 12-6, 86 x 16 = 12-92, 86 x 17 = 13-71, 86 x 18 = 14-50, 86 x 19 = 15-29, 86 x 20 = 16-8, 86 x 21 = 16-94, 86 x 22 = 17-73, 86 x 23 = 18-52, 86 x 24 = 19-31, 86 x 25 = 20-10, 86 x 26 = 20-96, 86 x 27 = 21-75, 86 x 28 = 22-54, 86 x 29 = 23-33, 86 x 30 = 24-12, 86 x 31 = 24-98, 86 x 32 = 25-77, 86 x 33 = 26-56, 86 x 34 = 27-35, 86 x 35 = 28-14, 86 x 36 = 28-100, 86 x 37 = 29-79, 86 x 38 = 30-58, 86 x 39 = 31-37, 86 x 40 = 32-16, 86 x 41 = 32-102, 86 x 42 = 33-81, 86 x 43 = 34-60, 86 x 44 = 35-39, 86 x 45 = 36-18, 86 x 46 = 36-104, 86 x 47 = 37-83, 86 x 48 = 38-62, 86 x 49 = 39-41, 86 x 50 = 40-20, 86 x 51 = 40-106, 86 x 52 = 41-85, 86 x 53 = 42-64, 86 x 54 = 43-43, 86 x 55 = 44-22, 86 x 56 = 45-1, 86 x 57 = 45-87, 86 x 58 = 46-66, 86 x 59 = 47-45, 86 x 60 = 48-24, 86 x 61 = 49-3, 86 x 62 = 49-89, 86 x 63 = 50-68, 86 x 64 = 51-47, 86 x 65 = 52-26, 86 x 66 = 53-5, 86 x 67 = 53-91, 86 x 68 = 54-70, 86 x 69 = 55-49, 86 x 70 = 56-28, 86 x 71 = 57-7, 86 x 72 = 57-93, 86 x 73 = 58-72, 86 x 74 = 59-51, 86 x 75 = 60-30, 86 x 76 = 61-9, 86 x 77 = 61-95, 86 x 78 = 62-74, 86 x 79 = 63-53, 86 x 80 = 64-32, 86 x 81 = 65-11, 86 x 82 = 65-97, 86 x 83 = 66-76, 86 x 84 = 67-55, 86 x 85 = 68-34, 86 x 86 = 69-13, 86 x 87 = 69-99, 86 x 88 = 70-78, 86 x 89 = 71-57, 86 x 90 = 72-36, 86 x 91 = 73-15, 86 x 92 = 73-101, 86 x 93 = 74-80, 86 x 94 = 75-59, 86 x 95 = 76-38, 86 x 96 = 77-17, 86 x 97 = 77-103, 86 x 98 = 78-82, 86 x 99 = 79-61, 86 x 100 = 80-40, 86 x 101 = 81-19, 86 x 102 = 81-105, 86 x 103 = 82-84, 86 x 104 = 83-63, 86 x 105 = 84-42, 86 x 106 = 85-21, 
87 x 1 = 0-87, 87 x 2 = 1-67, 87 x 3 = 2-47, 87 x 4 = 3-27, 87 x 5 = 4-7, 87 x 6 = 4-94, 87 x 7 = 5-74, 87 x 8 = 6-54, 87 x 9 = 7-34, 87 x 10 = 8-14, 87 x 11 = 8-101, 87 x 12 = 9-81, 87 x 13 = 10-61, 87 x 14 = 11-41, 87 x 15 = 12-21, 87 x 16 = 13-1, 87 x 17 = 13-88, 87 x 18 = 14-68, 87 x 19 = 15-48, 87 x 20 = 16-28, 87 x 21 = 17-8, 87 x 22 = 17-95, 87 x 23 = 18-75, 87 x 24 = 19-55, 87 x 25 = 20-35, 87 x 26 = 21-15, 87 x 27 = 21-102, 87 x 28 = 22-82, 87 x 29 = 23-62, 87 x 30 = 24-42, 87 x 31 = 25-22, 87 x 32 = 26-2, 87 x 33 = 26-89, 87 x 34 = 27-69, 87 x 35 = 28-49, 87 x 36 = 29-29, 87 x 37 = 30-9, 87 x 38 = 30-96, 87 x 39 = 31-76, 87 x 40 = 32-56, 87 x 41 = 33-36, 87 x 42 = 34-16, 87 x 43 = 34-103, 87 x 44 = 35-83, 87 x 45 = 36-63, 87 x 46 = 37-43, 87 x 47 = 38-23, 87 x 48 = 39-3, 87 x 49 = 39-90, 87 x 50 = 40-70, 87 x 51 = 41-50, 87 x 52 = 42-30, 87 x 53 = 43-10, 87 x 54 = 43-97, 87 x 55 = 44-77, 87 x 56 = 45-57, 87 x 57 = 46-37, 87 x 58 = 47-17, 87 x 59 = 47-104, 87 x 60 = 48-84, 87 x 61 = 49-64, 87 x 62 = 50-44, 87 x 63 = 51-24, 87 x 64 = 52-4, 87 x 65 = 52-91, 87 x 66 = 53-71, 87 x 67 = 54-51, 87 x 68 = 55-31, 87 x 69 = 56-11, 87 x 70 = 56-98, 87 x 71 = 57-78, 87 x 72 = 58-58, 87 x 73 = 59-38, 87 x 74 = 60-18, 87 x 75 = 60-105, 87 x 76 = 61-85, 87 x 77 = 62-65, 87 x 78 = 63-45, 87 x 79 = 64-25, 87 x 80 = 65-5, 87 x 81 = 65-92, 87 x 82 = 66-72, 87 x 83 = 67-52, 87 x 84 = 68-32, 87 x 85 = 69-12, 87 x 86 = 69-99, 87 x 87 = 70-79, 87 x 88 = 71-59, 87 x 89 = 72-39, 87 x 90 = 73-19, 87 x 91 = 73-106, 87 x 92 = 74-86, 87 x 93 = 75-66, 87 x 94 = 76-46, 87 x 95 = 77-26, 87 x 96 = 78-6, 87 x 97 = 78-93, 87 x 98 = 79-73, 87 x 99 = 80-53, 87 x 100 = 81-33, 87 x 101 = 82-13, 87 x 102 = 82-100, 87 x 103 = 83-80, 87 x 104 = 84-60, 87 x 105 = 85-40, 87 x 106 = 86-20, 
88 x 1 = 0-88, 88 x 2 = 1-69, 88 x 3 = 2-50, 88 x 4 = 3-31, 88 x 5 = 4-12, 88 x 6 = 4-100, 88 x 7 = 5-81, 88 x 8 = 6-62, 88 x 9 = 7-43, 88 x 10 = 8-24, 88 x 11 = 9-5, 88 x 12 = 9-93, 88 x 13 = 10-74, 88 x 14 = 11-55, 88 x 15 = 12-36, 88 x 16 = 13-17, 88 x 17 = 13-105, 88 x 18 = 14-86, 88 x 19 = 15-67, 88 x 20 = 16-48, 88 x 21 = 17-29, 88 x 22 = 18-10, 88 x 23 = 18-98, 88 x 24 = 19-79, 88 x 25 = 20-60, 88 x 26 = 21-41, 88 x 27 = 22-22, 88 x 28 = 23-3, 88 x 29 = 23-91, 88 x 30 = 24-72, 88 x 31 = 25-53, 88 x 32 = 26-34, 88 x 33 = 27-15, 88 x 34 = 27-103, 88 x 35 = 28-84, 88 x 36 = 29-65, 88 x 37 = 30-46, 88 x 38 = 31-27, 88 x 39 = 32-8, 88 x 40 = 32-96, 88 x 41 = 33-77, 88 x 42 = 34-58, 88 x 43 = 35-39, 88 x 44 = 36-20, 88 x 45 = 37-1, 88 x 46 = 37-89, 88 x 47 = 38-70, 88 x 48 = 39-51, 88 x 49 = 40-32, 88 x 50 = 41-13, 88 x 51 = 41-101, 88 x 52 = 42-82, 88 x 53 = 43-63, 88 x 54 = 44-44, 88 x 55 = 45-25, 88 x 56 = 46-6, 88 x 57 = 46-94, 88 x 58 = 47-75, 88 x 59 = 48-56, 88 x 60 = 49-37, 88 x 61 = 50-18, 88 x 62 = 50-106, 88 x 63 = 51-87, 88 x 64 = 52-68, 88 x 65 = 53-49, 88 x 66 = 54-30, 88 x 67 = 55-11, 88 x 68 = 55-99, 88 x 69 = 56-80, 88 x 70 = 57-61, 88 x 71 = 58-42, 88 x 72 = 59-23, 88 x 73 = 60-4, 88 x 74 = 60-92, 88 x 75 = 61-73, 88 x 76 = 62-54, 88 x 77 = 63-35, 88 x 78 = 64-16, 88 x 79 = 64-104, 88 x 80 = 65-85, 88 x 81 = 66-66, 88 x 82 = 67-47, 88 x 83 = 68-28, 88 x 84 = 69-9, 88 x 85 = 69-97, 88 x 86 = 70-78, 88 x 87 = 71-59, 88 x 88 = 72-40, 88 x 89 = 73-21, 88 x 90 = 74-2, 88 x 91 = 74-90, 88 x 92 = 75-71, 88 x 93 = 76-52, 88 x 94 = 77-33, 88 x 95 = 78-14, 88 x 96 = 78-102, 88 x 97 = 79-83, 88 x 98 = 80-64, 88 x 99 = 81-45, 88 x 100 = 82-26, 88 x 101 = 83-7, 88 x 102 = 83-95, 88 x 103 = 84-76, 88 x 104 = 85-57, 88 x 105 = 86-38, 88 x 106 = 87-19, 
89 x 1 = 0-89, 89 x 2 = 1-71, 89 x 3 = 2-53, 89 x 4 = 3-35, 89 x 5 = 4-17, 89 x 6 = 4-106, 89 x 7 = 5-88, 89 x 8 = 6-70, 89 x 9 = 7-52, 89 x 10 = 8-34, 89 x 11 = 9-16, 89 x 12 = 9-105, 89 x 13 = 10-87, 89 x 14 = 11-69, 89 x 15 = 12-51, 89 x 16 = 13-33, 89 x 17 = 14-15, 89 x 18 = 14-104, 89 x 19 = 15-86, 89 x 20 = 16-68, 89 x 21 = 17-50, 89 x 22 = 18-32, 89 x 23 = 19-14, 89 x 24 = 19-103, 89 x 25 = 20-85, 89 x 26 = 21-67, 89 x 27 = 22-49, 89 x 28 = 23-31, 89 x 29 = 24-13, 89 x 30 = 24-102, 89 x 31 = 25-84, 89 x 32 = 26-66, 89 x 33 = 27-48, 89 x 34 = 28-30, 89 x 35 = 29-12, 89 x 36 = 29-101, 89 x 37 = 30-83, 89 x 38 = 31-65, 89 x 39 = 32-47, 89 x 40 = 33-29, 89 x 41 = 34-11, 89 x 42 = 34-100, 89 x 43 = 35-82, 89 x 44 = 36-64, 89 x 45 = 37-46, 89 x 46 = 38-28, 89 x 47 = 39-10, 89 x 48 = 39-99, 89 x 49 = 40-81, 89 x 50 = 41-63, 89 x 51 = 42-45, 89 x 52 = 43-27, 89 x 53 = 44-9, 89 x 54 = 44-98, 89 x 55 = 45-80, 89 x 56 = 46-62, 89 x 57 = 47-44, 89 x 58 = 48-26, 89 x 59 = 49-8, 89 x 60 = 49-97, 89 x 61 = 50-79, 89 x 62 = 51-61, 89 x 63 = 52-43, 89 x 64 = 53-25, 89 x 65 = 54-7, 89 x 66 = 54-96, 89 x 67 = 55-78, 89 x 68 = 56-60, 89 x 69 = 57-42, 89 x 70 = 58-24, 89 x 71 = 59-6, 89 x 72 = 59-95, 89 x 73 = 60-77, 89 x 74 = 61-59, 89 x 75 = 62-41, 89 x 76 = 63-23, 89 x 77 = 64-5, 89 x 78 = 64-94, 89 x 79 = 65-76, 89 x 80 = 66-58, 89 x 81 = 67-40, 89 x 82 = 68-22, 89 x 83 = 69-4, 89 x 84 = 69-93, 89 x 85 = 70-75, 89 x 86 = 71-57, 89 x 87 = 72-39, 89 x 88 = 73-21, 89 x 89 = 74-3, 89 x 90 = 74-92, 89 x 91 = 75-74, 89 x 92 = 76-56, 89 x 93 = 77-38, 89 x 94 = 78-20, 89 x 95 = 79-2, 89 x 96 = 79-91, 89 x 97 = 80-73, 89 x 98 = 81-55, 89 x 99 = 82-37, 89 x 100 = 83-19, 89 x 101 = 84-1, 89 x 102 = 84-90, 89 x 103 = 85-72, 89 x 104 = 86-54, 89 x 105 = 87-36, 89 x 106 = 88-18, 
90 x 1 = 0-90, 90 x 2 = 1-73, 90 x 3 = 2-56, 90 x 4 = 3-39, 90 x 5 = 4-22, 90 x 6 = 5-5, 90 x 7 = 5-95, 90 x 8 = 6-78, 90 x 9 = 7-61, 90 x 10 = 8-44, 90 x 11 = 9-27, 90 x 12 = 10-10, 90 x 13 = 10-100, 90 x 14 = 11-83, 90 x 15 = 12-66, 90 x 16 = 13-49, 90 x 17 = 14-32, 90 x 18 = 15-15, 90 x 19 = 15-105, 90 x 20 = 16-88, 90 x 21 = 17-71, 90 x 22 = 18-54, 90 x 23 = 19-37, 90 x 24 = 20-20, 90 x 25 = 21-3, 90 x 26 = 21-93, 90 x 27 = 22-76, 90 x 28 = 23-59, 90 x 29 = 24-42, 90 x 30 = 25-25, 90 x 31 = 26-8, 90 x 32 = 26-98, 90 x 33 = 27-81, 90 x 34 = 28-64, 90 x 35 = 29-47, 90 x 36 = 30-30, 90 x 37 = 31-13, 90 x 38 = 31-103, 90 x 39 = 32-86, 90 x 40 = 33-69, 90 x 41 = 34-52, 90 x 42 = 35-35, 90 x 43 = 36-18, 90 x 44 = 37-1, 90 x 45 = 37-91, 90 x 46 = 38-74, 90 x 47 = 39-57, 90 x 48 = 40-40, 90 x 49 = 41-23, 90 x 50 = 42-6, 90 x 51 = 42-96, 90 x 52 = 43-79, 90 x 53 = 44-62, 90 x 54 = 45-45, 90 x 55 = 46-28, 90 x 56 = 47-11, 90 x 57 = 47-101, 90 x 58 = 48-84, 90 x 59 = 49-67, 90 x 60 = 50-50, 90 x 61 = 51-33, 90 x 62 = 52-16, 90 x 63 = 52-106, 90 x 64 = 53-89, 90 x 65 = 54-72, 90 x 66 = 55-55, 90 x 67 = 56-38, 90 x 68 = 57-21, 90 x 69 = 58-4, 90 x 70 = 58-94, 90 x 71 = 59-77, 90 x 72 = 60-60, 90 x 73 = 61-43, 90 x 74 = 62-26, 90 x 75 = 63-9, 90 x 76 = 63-99, 90 x 77 = 64-82, 90 x 78 = 65-65, 90 x 79 = 66-48, 90 x 80 = 67-31, 90 x 81 = 68-14, 90 x 82 = 68-104, 90 x 83 = 69-87, 90 x 84 = 70-70, 90 x 85 = 71-53, 90 x 86 = 72-36, 90 x 87 = 73-19, 90 x 88 = 74-2, 90 x 89 = 74-92, 90 x 90 = 75-75, 90 x 91 = 76-58, 90 x 92 = 77-41, 90 x 93 = 78-24, 90 x 94 = 79-7, 90 x 95 = 79-97, 90 x 96 = 80-80, 90 x 97 = 81-63, 90 x 98 = 82-46, 90 x 99 = 83-29, 90 x 100 = 84-12, 90 x 101 = 84-102, 90 x 102 = 85-85, 90 x 103 = 86-68, 90 x 104 = 87-51, 90 x 105 = 88-34, 90 x 106 = 89-17, 
91 x 1 = 0-91, 91 x 2 = 1-75, 91 x 3 = 2-59, 91 x 4 = 3-43, 91 x 5 = 4-27, 91 x 6 = 5-11, 91 x 7 = 5-102, 91 x 8 = 6-86, 91 x 9 = 7-70, 91 x 10 = 8-54, 91 x 11 = 9-38, 91 x 12 = 10-22, 91 x 13 = 11-6, 91 x 14 = 11-97, 91 x 15 = 12-81, 91 x 16 = 13-65, 91 x 17 = 14-49, 91 x 18 = 15-33, 91 x 19 = 16-17, 91 x 20 = 17-1, 91 x 21 = 17-92, 91 x 22 = 18-76, 91 x 23 = 19-60, 91 x 24 = 20-44, 91 x 25 = 21-28, 91 x 26 = 22-12, 91 x 27 = 22-103, 91 x 28 = 23-87, 91 x 29 = 24-71, 91 x 30 = 25-55, 91 x 31 = 26-39, 91 x 32 = 27-23, 91 x 33 = 28-7, 91 x 34 = 28-98, 91 x 35 = 29-82, 91 x 36 = 30-66, 91 x 37 = 31-50, 91 x 38 = 32-34, 91 x 39 = 33-18, 91 x 40 = 34-2, 91 x 41 = 34-93, 91 x 42 = 35-77, 91 x 43 = 36-61, 91 x 44 = 37-45, 91 x 45 = 38-29, 91 x 46 = 39-13, 91 x 47 = 39-104, 91 x 48 = 40-88, 91 x 49 = 41-72, 91 x 50 = 42-56, 91 x 51 = 43-40, 91 x 52 = 44-24, 91 x 53 = 45-8, 91 x 54 = 45-99, 91 x 55 = 46-83, 91 x 56 = 47-67, 91 x 57 = 48-51, 91 x 58 = 49-35, 91 x 59 = 50-19, 91 x 60 = 51-3, 91 x 61 = 51-94, 91 x 62 = 52-78, 91 x 63 = 53-62, 91 x 64 = 54-46, 91 x 65 = 55-30, 91 x 66 = 56-14, 91 x 67 = 56-105, 91 x 68 = 57-89, 91 x 69 = 58-73, 91 x 70 = 59-57, 91 x 71 = 60-41, 91 x 72 = 61-25, 91 x 73 = 62-9, 91 x 74 = 62-100, 91 x 75 = 63-84, 91 x 76 = 64-68, 91 x 77 = 65-52, 91 x 78 = 66-36, 91 x 79 = 67-20, 91 x 80 = 68-4, 91 x 81 = 68-95, 91 x 82 = 69-79, 91 x 83 = 70-63, 91 x 84 = 71-47, 91 x 85 = 72-31, 91 x 86 = 73-15, 91 x 87 = 73-106, 91 x 88 = 74-90, 91 x 89 = 75-74, 91 x 90 = 76-58, 91 x 91 = 77-42, 91 x 92 = 78-26, 91 x 93 = 79-10, 91 x 94 = 79-101, 91 x 95 = 80-85, 91 x 96 = 81-69, 91 x 97 = 82-53, 91 x 98 = 83-37, 91 x 99 = 84-21, 91 x 100 = 85-5, 91 x 101 = 85-96, 91 x 102 = 86-80, 91 x 103 = 87-64, 91 x 104 = 88-48, 91 x 105 = 89-32, 91 x 106 = 90-16, 
92 x 1 = 0-92, 92 x 2 = 1-77, 92 x 3 = 2-62, 92 x 4 = 3-47, 92 x 5 = 4-32, 92 x 6 = 5-17, 92 x 7 = 6-2, 92 x 8 = 6-94, 92 x 9 = 7-79, 92 x 10 = 8-64, 92 x 11 = 9-49, 92 x 12 = 10-34, 92 x 13 = 11-19, 92 x 14 = 12-4, 92 x 15 = 12-96, 92 x 16 = 13-81, 92 x 17 = 14-66, 92 x 18 = 15-51, 92 x 19 = 16-36, 92 x 20 = 17-21, 92 x 21 = 18-6, 92 x 22 = 18-98, 92 x 23 = 19-83, 92 x 24 = 20-68, 92 x 25 = 21-53, 92 x 26 = 22-38, 92 x 27 = 23-23, 92 x 28 = 24-8, 92 x 29 = 24-100, 92 x 30 = 25-85, 92 x 31 = 26-70, 92 x 32 = 27-55, 92 x 33 = 28-40, 92 x 34 = 29-25, 92 x 35 = 30-10, 92 x 36 = 30-102, 92 x 37 = 31-87, 92 x 38 = 32-72, 92 x 39 = 33-57, 92 x 40 = 34-42, 92 x 41 = 35-27, 92 x 42 = 36-12, 92 x 43 = 36-104, 92 x 44 = 37-89, 92 x 45 = 38-74, 92 x 46 = 39-59, 92 x 47 = 40-44, 92 x 48 = 41-29, 92 x 49 = 42-14, 92 x 50 = 42-106, 92 x 51 = 43-91, 92 x 52 = 44-76, 92 x 53 = 45-61, 92 x 54 = 46-46, 92 x 55 = 47-31, 92 x 56 = 48-16, 92 x 57 = 49-1, 92 x 58 = 49-93, 92 x 59 = 50-78, 92 x 60 = 51-63, 92 x 61 = 52-48, 92 x 62 = 53-33, 92 x 63 = 54-18, 92 x 64 = 55-3, 92 x 65 = 55-95, 92 x 66 = 56-80, 92 x 67 = 57-65, 92 x 68 = 58-50, 92 x 69 = 59-35, 92 x 70 = 60-20, 92 x 71 = 61-5, 92 x 72 = 61-97, 92 x 73 = 62-82, 92 x 74 = 63-67, 92 x 75 = 64-52, 92 x 76 = 65-37, 92 x 77 = 66-22, 92 x 78 = 67-7, 92 x 79 = 67-99, 92 x 80 = 68-84, 92 x 81 = 69-69, 92 x 82 = 70-54, 92 x 83 = 71-39, 92 x 84 = 72-24, 92 x 85 = 73-9, 92 x 86 = 73-101, 92 x 87 = 74-86, 92 x 88 = 75-71, 92 x 89 = 76-56, 92 x 90 = 77-41, 92 x 91 = 78-26, 92 x 92 = 79-11, 92 x 93 = 79-103, 92 x 94 = 80-88, 92 x 95 = 81-73, 92 x 96 = 82-58, 92 x 97 = 83-43, 92 x 98 = 84-28, 92 x 99 = 85-13, 92 x 100 = 85-105, 92 x 101 = 86-90, 92 x 102 = 87-75, 92 x 103 = 88-60, 92 x 104 = 89-45, 92 x 105 = 90-30, 92 x 106 = 91-15, 
