0-33 x 0-1 = 0-33, 0-33 x 0-2 = 0-66, 0-33 x 0-3 = 1-28, 0-33 x 0-4 = 1-61, 0-33 x 0-5 = 2-23, 0-33 x 0-6 = 2-56, 0-33 x 0-7 = 3-18, 0-33 x 0-8 = 3-51, 0-33 x 0-9 = 4-13, 0-33 x 0-10 = 4-46, 0-33 x 0-11 = 5-8, 0-33 x 0-12 = 5-41, 0-33 x 0-13 = 6-3, 0-33 x 0-14 = 6-36, 0-33 x 0-15 = 6-69, 0-33 x 0-16 = 7-31, 0-33 x 0-17 = 7-64, 0-33 x 0-18 = 8-26, 0-33 x 0-19 = 8-59, 0-33 x 0-20 = 9-21, 0-33 x 0-21 = 9-54, 0-33 x 0-22 = 10-16, 0-33 x 0-23 = 10-49, 0-33 x 0-24 = 11-11, 0-33 x 0-25 = 11-44, 0-33 x 0-26 = 12-6, 0-33 x 0-27 = 12-39, 0-33 x 0-28 = 13-1, 0-33 x 0-29 = 13-34, 0-33 x 0-30 = 13-67, 0-33 x 0-31 = 14-29, 0-33 x 0-32 = 14-62, 0-33 x 0-33 = 15-24, 0-33 x 0-34 = 15-57, 0-33 x 0-35 = 16-19, 0-33 x 0-36 = 16-52, 0-33 x 0-37 = 17-14, 0-33 x 0-38 = 17-47, 0-33 x 0-39 = 18-9, 0-33 x 0-40 = 18-42, 0-33 x 0-41 = 19-4, 0-33 x 0-42 = 19-37, 0-33 x 0-43 = 19-70, 0-33 x 0-44 = 20-32, 0-33 x 0-45 = 20-65, 0-33 x 0-46 = 21-27, 0-33 x 0-47 = 21-60, 0-33 x 0-48 = 22-22, 0-33 x 0-49 = 22-55, 0-33 x 0-50 = 23-17, 0-33 x 0-51 = 23-50, 0-33 x 0-52 = 24-12, 0-33 x 0-53 = 24-45, 0-33 x 0-54 = 25-7, 0-33 x 0-55 = 25-40, 0-33 x 0-56 = 26-2, 0-33 x 0-57 = 26-35, 0-33 x 0-58 = 26-68, 0-33 x 0-59 = 27-30, 0-33 x 0-60 = 27-63, 0-33 x 0-61 = 28-25, 0-33 x 0-62 = 28-58, 0-33 x 0-63 = 29-20, 0-33 x 0-64 = 29-53, 0-33 x 0-65 = 30-15, 0-33 x 0-66 = 30-48, 0-33 x 0-67 = 31-10, 0-33 x 0-68 = 31-43, 0-33 x 0-69 = 32-5, 0-33 x 0-70 = 32-38, 
0-34 x 0-1 = 0-34, 0-34 x 0-2 = 0-68, 0-34 x 0-3 = 1-31, 0-34 x 0-4 = 1-65, 0-34 x 0-5 = 2-28, 0-34 x 0-6 = 2-62, 0-34 x 0-7 = 3-25, 0-34 x 0-8 = 3-59, 0-34 x 0-9 = 4-22, 0-34 x 0-10 = 4-56, 0-34 x 0-11 = 5-19, 0-34 x 0-12 = 5-53, 0-34 x 0-13 = 6-16, 0-34 x 0-14 = 6-50, 0-34 x 0-15 = 7-13, 0-34 x 0-16 = 7-47, 0-34 x 0-17 = 8-10, 0-34 x 0-18 = 8-44, 0-34 x 0-19 = 9-7, 0-34 x 0-20 = 9-41, 0-34 x 0-21 = 10-4, 0-34 x 0-22 = 10-38, 0-34 x 0-23 = 11-1, 0-34 x 0-24 = 11-35, 0-34 x 0-25 = 11-69, 0-34 x 0-26 = 12-32, 0-34 x 0-27 = 12-66, 0-34 x 0-28 = 13-29, 0-34 x 0-29 = 13-63, 0-34 x 0-30 = 14-26, 0-34 x 0-31 = 14-60, 0-34 x 0-32 = 15-23, 0-34 x 0-33 = 15-57, 0-34 x 0-34 = 16-20, 0-34 x 0-35 = 16-54, 0-34 x 0-36 = 17-17, 0-34 x 0-37 = 17-51, 0-34 x 0-38 = 18-14, 0-34 x 0-39 = 18-48, 0-34 x 0-40 = 19-11, 0-34 x 0-41 = 19-45, 0-34 x 0-42 = 20-8, 0-34 x 0-43 = 20-42, 0-34 x 0-44 = 21-5, 0-34 x 0-45 = 21-39, 0-34 x 0-46 = 22-2, 0-34 x 0-47 = 22-36, 0-34 x 0-48 = 22-70, 0-34 x 0-49 = 23-33, 0-34 x 0-50 = 23-67, 0-34 x 0-51 = 24-30, 0-34 x 0-52 = 24-64, 0-34 x 0-53 = 25-27, 0-34 x 0-54 = 25-61, 0-34 x 0-55 = 26-24, 0-34 x 0-56 = 26-58, 0-34 x 0-57 = 27-21, 0-34 x 0-58 = 27-55, 0-34 x 0-59 = 28-18, 0-34 x 0-60 = 28-52, 0-34 x 0-61 = 29-15, 0-34 x 0-62 = 29-49, 0-34 x 0-63 = 30-12, 0-34 x 0-64 = 30-46, 0-34 x 0-65 = 31-9, 0-34 x 0-66 = 31-43, 0-34 x 0-67 = 32-6, 0-34 x 0-68 = 32-40, 0-34 x 0-69 = 33-3, 0-34 x 0-70 = 33-37, 
0-35 x 0-1 = 0-35, 0-35 x 0-2 = 0-70, 0-35 x 0-3 = 1-34, 0-35 x 0-4 = 1-69, 0-35 x 0-5 = 2-33, 0-35 x 0-6 = 2-68, 0-35 x 0-7 = 3-32, 0-35 x 0-8 = 3-67, 0-35 x 0-9 = 4-31, 0-35 x 0-10 = 4-66, 0-35 x 0-11 = 5-30, 0-35 x 0-12 = 5-65, 0-35 x 0-13 = 6-29, 0-35 x 0-14 = 6-64, 0-35 x 0-15 = 7-28, 0-35 x 0-16 = 7-63, 0-35 x 0-17 = 8-27, 0-35 x 0-18 = 8-62, 0-35 x 0-19 = 9-26, 0-35 x 0-20 = 9-61, 0-35 x 0-21 = 10-25, 0-35 x 0-22 = 10-60, 0-35 x 0-23 = 11-24, 0-35 x 0-24 = 11-59, 0-35 x 0-25 = 12-23, 0-35 x 0-26 = 12-58, 0-35 x 0-27 = 13-22, 0-35 x 0-28 = 13-57, 0-35 x 0-29 = 14-21, 0-35 x 0-30 = 14-56, 0-35 x 0-31 = 15-20, 0-35 x 0-32 = 15-55, 0-35 x 0-33 = 16-19, 0-35 x 0-34 = 16-54, 0-35 x 0-35 = 17-18, 0-35 x 0-36 = 17-53, 0-35 x 0-37 = 18-17, 0-35 x 0-38 = 18-52, 0-35 x 0-39 = 19-16, 0-35 x 0-40 = 19-51, 0-35 x 0-41 = 20-15, 0-35 x 0-42 = 20-50, 0-35 x 0-43 = 21-14, 0-35 x 0-44 = 21-49, 0-35 x 0-45 = 22-13, 0-35 x 0-46 = 22-48, 0-35 x 0-47 = 23-12, 0-35 x 0-48 = 23-47, 0-35 x 0-49 = 24-11, 0-35 x 0-50 = 24-46, 0-35 x 0-51 = 25-10, 0-35 x 0-52 = 25-45, 0-35 x 0-53 = 26-9, 0-35 x 0-54 = 26-44, 0-35 x 0-55 = 27-8, 0-35 x 0-56 = 27-43, 0-35 x 0-57 = 28-7, 0-35 x 0-58 = 28-42, 0-35 x 0-59 = 29-6, 0-35 x 0-60 = 29-41, 0-35 x 0-61 = 30-5, 0-35 x 0-62 = 30-40, 0-35 x 0-63 = 31-4, 0-35 x 0-64 = 31-39, 0-35 x 0-65 = 32-3, 0-35 x 0-66 = 32-38, 0-35 x 0-67 = 33-2, 0-35 x 0-68 = 33-37, 0-35 x 0-69 = 34-1, 0-35 x 0-70 = 34-36, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 1-1, 0-36 x 0-3 = 1-37, 0-36 x 0-4 = 2-2, 0-36 x 0-5 = 2-38, 0-36 x 0-6 = 3-3, 0-36 x 0-7 = 3-39, 0-36 x 0-8 = 4-4, 0-36 x 0-9 = 4-40, 0-36 x 0-10 = 5-5, 0-36 x 0-11 = 5-41, 0-36 x 0-12 = 6-6, 0-36 x 0-13 = 6-42, 0-36 x 0-14 = 7-7, 0-36 x 0-15 = 7-43, 0-36 x 0-16 = 8-8, 0-36 x 0-17 = 8-44, 0-36 x 0-18 = 9-9, 0-36 x 0-19 = 9-45, 0-36 x 0-20 = 10-10, 0-36 x 0-21 = 10-46, 0-36 x 0-22 = 11-11, 0-36 x 0-23 = 11-47, 0-36 x 0-24 = 12-12, 0-36 x 0-25 = 12-48, 0-36 x 0-26 = 13-13, 0-36 x 0-27 = 13-49, 0-36 x 0-28 = 14-14, 0-36 x 0-29 = 14-50, 0-36 x 0-30 = 15-15, 0-36 x 0-31 = 15-51, 0-36 x 0-32 = 16-16, 0-36 x 0-33 = 16-52, 0-36 x 0-34 = 17-17, 0-36 x 0-35 = 17-53, 0-36 x 0-36 = 18-18, 0-36 x 0-37 = 18-54, 0-36 x 0-38 = 19-19, 0-36 x 0-39 = 19-55, 0-36 x 0-40 = 20-20, 0-36 x 0-41 = 20-56, 0-36 x 0-42 = 21-21, 0-36 x 0-43 = 21-57, 0-36 x 0-44 = 22-22, 0-36 x 0-45 = 22-58, 0-36 x 0-46 = 23-23, 0-36 x 0-47 = 23-59, 0-36 x 0-48 = 24-24, 0-36 x 0-49 = 24-60, 0-36 x 0-50 = 25-25, 0-36 x 0-51 = 25-61, 0-36 x 0-52 = 26-26, 0-36 x 0-53 = 26-62, 0-36 x 0-54 = 27-27, 0-36 x 0-55 = 27-63, 0-36 x 0-56 = 28-28, 0-36 x 0-57 = 28-64, 0-36 x 0-58 = 29-29, 0-36 x 0-59 = 29-65, 0-36 x 0-60 = 30-30, 0-36 x 0-61 = 30-66, 0-36 x 0-62 = 31-31, 0-36 x 0-63 = 31-67, 0-36 x 0-64 = 32-32, 0-36 x 0-65 = 32-68, 0-36 x 0-66 = 33-33, 0-36 x 0-67 = 33-69, 0-36 x 0-68 = 34-34, 0-36 x 0-69 = 34-70, 0-36 x 0-70 = 35-35, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-3, 0-37 x 0-3 = 1-40, 0-37 x 0-4 = 2-6, 0-37 x 0-5 = 2-43, 0-37 x 0-6 = 3-9, 0-37 x 0-7 = 3-46, 0-37 x 0-8 = 4-12, 0-37 x 0-9 = 4-49, 0-37 x 0-10 = 5-15, 0-37 x 0-11 = 5-52, 0-37 x 0-12 = 6-18, 0-37 x 0-13 = 6-55, 0-37 x 0-14 = 7-21, 0-37 x 0-15 = 7-58, 0-37 x 0-16 = 8-24, 0-37 x 0-17 = 8-61, 0-37 x 0-18 = 9-27, 0-37 x 0-19 = 9-64, 0-37 x 0-20 = 10-30, 0-37 x 0-21 = 10-67, 0-37 x 0-22 = 11-33, 0-37 x 0-23 = 11-70, 0-37 x 0-24 = 12-36, 0-37 x 0-25 = 13-2, 0-37 x 0-26 = 13-39, 0-37 x 0-27 = 14-5, 0-37 x 0-28 = 14-42, 0-37 x 0-29 = 15-8, 0-37 x 0-30 = 15-45, 0-37 x 0-31 = 16-11, 0-37 x 0-32 = 16-48, 0-37 x 0-33 = 17-14, 0-37 x 0-34 = 17-51, 0-37 x 0-35 = 18-17, 0-37 x 0-36 = 18-54, 0-37 x 0-37 = 19-20, 0-37 x 0-38 = 19-57, 0-37 x 0-39 = 20-23, 0-37 x 0-40 = 20-60, 0-37 x 0-41 = 21-26, 0-37 x 0-42 = 21-63, 0-37 x 0-43 = 22-29, 0-37 x 0-44 = 22-66, 0-37 x 0-45 = 23-32, 0-37 x 0-46 = 23-69, 0-37 x 0-47 = 24-35, 0-37 x 0-48 = 25-1, 0-37 x 0-49 = 25-38, 0-37 x 0-50 = 26-4, 0-37 x 0-51 = 26-41, 0-37 x 0-52 = 27-7, 0-37 x 0-53 = 27-44, 0-37 x 0-54 = 28-10, 0-37 x 0-55 = 28-47, 0-37 x 0-56 = 29-13, 0-37 x 0-57 = 29-50, 0-37 x 0-58 = 30-16, 0-37 x 0-59 = 30-53, 0-37 x 0-60 = 31-19, 0-37 x 0-61 = 31-56, 0-37 x 0-62 = 32-22, 0-37 x 0-63 = 32-59, 0-37 x 0-64 = 33-25, 0-37 x 0-65 = 33-62, 0-37 x 0-66 = 34-28, 0-37 x 0-67 = 34-65, 0-37 x 0-68 = 35-31, 0-37 x 0-69 = 35-68, 0-37 x 0-70 = 36-34, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-5, 0-38 x 0-3 = 1-43, 0-38 x 0-4 = 2-10, 0-38 x 0-5 = 2-48, 0-38 x 0-6 = 3-15, 0-38 x 0-7 = 3-53, 0-38 x 0-8 = 4-20, 0-38 x 0-9 = 4-58, 0-38 x 0-10 = 5-25, 0-38 x 0-11 = 5-63, 0-38 x 0-12 = 6-30, 0-38 x 0-13 = 6-68, 0-38 x 0-14 = 7-35, 0-38 x 0-15 = 8-2, 0-38 x 0-16 = 8-40, 0-38 x 0-17 = 9-7, 0-38 x 0-18 = 9-45, 0-38 x 0-19 = 10-12, 0-38 x 0-20 = 10-50, 0-38 x 0-21 = 11-17, 0-38 x 0-22 = 11-55, 0-38 x 0-23 = 12-22, 0-38 x 0-24 = 12-60, 0-38 x 0-25 = 13-27, 0-38 x 0-26 = 13-65, 0-38 x 0-27 = 14-32, 0-38 x 0-28 = 14-70, 0-38 x 0-29 = 15-37, 0-38 x 0-30 = 16-4, 0-38 x 0-31 = 16-42, 0-38 x 0-32 = 17-9, 0-38 x 0-33 = 17-47, 0-38 x 0-34 = 18-14, 0-38 x 0-35 = 18-52, 0-38 x 0-36 = 19-19, 0-38 x 0-37 = 19-57, 0-38 x 0-38 = 20-24, 0-38 x 0-39 = 20-62, 0-38 x 0-40 = 21-29, 0-38 x 0-41 = 21-67, 0-38 x 0-42 = 22-34, 0-38 x 0-43 = 23-1, 0-38 x 0-44 = 23-39, 0-38 x 0-45 = 24-6, 0-38 x 0-46 = 24-44, 0-38 x 0-47 = 25-11, 0-38 x 0-48 = 25-49, 0-38 x 0-49 = 26-16, 0-38 x 0-50 = 26-54, 0-38 x 0-51 = 27-21, 0-38 x 0-52 = 27-59, 0-38 x 0-53 = 28-26, 0-38 x 0-54 = 28-64, 0-38 x 0-55 = 29-31, 0-38 x 0-56 = 29-69, 0-38 x 0-57 = 30-36, 0-38 x 0-58 = 31-3, 0-38 x 0-59 = 31-41, 0-38 x 0-60 = 32-8, 0-38 x 0-61 = 32-46, 0-38 x 0-62 = 33-13, 0-38 x 0-63 = 33-51, 0-38 x 0-64 = 34-18, 0-38 x 0-65 = 34-56, 0-38 x 0-66 = 35-23, 0-38 x 0-67 = 35-61, 0-38 x 0-68 = 36-28, 0-38 x 0-69 = 36-66, 0-38 x 0-70 = 37-33, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-7, 0-39 x 0-3 = 1-46, 0-39 x 0-4 = 2-14, 0-39 x 0-5 = 2-53, 0-39 x 0-6 = 3-21, 0-39 x 0-7 = 3-60, 0-39 x 0-8 = 4-28, 0-39 x 0-9 = 4-67, 0-39 x 0-10 = 5-35, 0-39 x 0-11 = 6-3, 0-39 x 0-12 = 6-42, 0-39 x 0-13 = 7-10, 0-39 x 0-14 = 7-49, 0-39 x 0-15 = 8-17, 0-39 x 0-16 = 8-56, 0-39 x 0-17 = 9-24, 0-39 x 0-18 = 9-63, 0-39 x 0-19 = 10-31, 0-39 x 0-20 = 10-70, 0-39 x 0-21 = 11-38, 0-39 x 0-22 = 12-6, 0-39 x 0-23 = 12-45, 0-39 x 0-24 = 13-13, 0-39 x 0-25 = 13-52, 0-39 x 0-26 = 14-20, 0-39 x 0-27 = 14-59, 0-39 x 0-28 = 15-27, 0-39 x 0-29 = 15-66, 0-39 x 0-30 = 16-34, 0-39 x 0-31 = 17-2, 0-39 x 0-32 = 17-41, 0-39 x 0-33 = 18-9, 0-39 x 0-34 = 18-48, 0-39 x 0-35 = 19-16, 0-39 x 0-36 = 19-55, 0-39 x 0-37 = 20-23, 0-39 x 0-38 = 20-62, 0-39 x 0-39 = 21-30, 0-39 x 0-40 = 21-69, 0-39 x 0-41 = 22-37, 0-39 x 0-42 = 23-5, 0-39 x 0-43 = 23-44, 0-39 x 0-44 = 24-12, 0-39 x 0-45 = 24-51, 0-39 x 0-46 = 25-19, 0-39 x 0-47 = 25-58, 0-39 x 0-48 = 26-26, 0-39 x 0-49 = 26-65, 0-39 x 0-50 = 27-33, 0-39 x 0-51 = 28-1, 0-39 x 0-52 = 28-40, 0-39 x 0-53 = 29-8, 0-39 x 0-54 = 29-47, 0-39 x 0-55 = 30-15, 0-39 x 0-56 = 30-54, 0-39 x 0-57 = 31-22, 0-39 x 0-58 = 31-61, 0-39 x 0-59 = 32-29, 0-39 x 0-60 = 32-68, 0-39 x 0-61 = 33-36, 0-39 x 0-62 = 34-4, 0-39 x 0-63 = 34-43, 0-39 x 0-64 = 35-11, 0-39 x 0-65 = 35-50, 0-39 x 0-66 = 36-18, 0-39 x 0-67 = 36-57, 0-39 x 0-68 = 37-25, 0-39 x 0-69 = 37-64, 0-39 x 0-70 = 38-32, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-9, 0-40 x 0-3 = 1-49, 0-40 x 0-4 = 2-18, 0-40 x 0-5 = 2-58, 0-40 x 0-6 = 3-27, 0-40 x 0-7 = 3-67, 0-40 x 0-8 = 4-36, 0-40 x 0-9 = 5-5, 0-40 x 0-10 = 5-45, 0-40 x 0-11 = 6-14, 0-40 x 0-12 = 6-54, 0-40 x 0-13 = 7-23, 0-40 x 0-14 = 7-63, 0-40 x 0-15 = 8-32, 0-40 x 0-16 = 9-1, 0-40 x 0-17 = 9-41, 0-40 x 0-18 = 10-10, 0-40 x 0-19 = 10-50, 0-40 x 0-20 = 11-19, 0-40 x 0-21 = 11-59, 0-40 x 0-22 = 12-28, 0-40 x 0-23 = 12-68, 0-40 x 0-24 = 13-37, 0-40 x 0-25 = 14-6, 0-40 x 0-26 = 14-46, 0-40 x 0-27 = 15-15, 0-40 x 0-28 = 15-55, 0-40 x 0-29 = 16-24, 0-40 x 0-30 = 16-64, 0-40 x 0-31 = 17-33, 0-40 x 0-32 = 18-2, 0-40 x 0-33 = 18-42, 0-40 x 0-34 = 19-11, 0-40 x 0-35 = 19-51, 0-40 x 0-36 = 20-20, 0-40 x 0-37 = 20-60, 0-40 x 0-38 = 21-29, 0-40 x 0-39 = 21-69, 0-40 x 0-40 = 22-38, 0-40 x 0-41 = 23-7, 0-40 x 0-42 = 23-47, 0-40 x 0-43 = 24-16, 0-40 x 0-44 = 24-56, 0-40 x 0-45 = 25-25, 0-40 x 0-46 = 25-65, 0-40 x 0-47 = 26-34, 0-40 x 0-48 = 27-3, 0-40 x 0-49 = 27-43, 0-40 x 0-50 = 28-12, 0-40 x 0-51 = 28-52, 0-40 x 0-52 = 29-21, 0-40 x 0-53 = 29-61, 0-40 x 0-54 = 30-30, 0-40 x 0-55 = 30-70, 0-40 x 0-56 = 31-39, 0-40 x 0-57 = 32-8, 0-40 x 0-58 = 32-48, 0-40 x 0-59 = 33-17, 0-40 x 0-60 = 33-57, 0-40 x 0-61 = 34-26, 0-40 x 0-62 = 34-66, 0-40 x 0-63 = 35-35, 0-40 x 0-64 = 36-4, 0-40 x 0-65 = 36-44, 0-40 x 0-66 = 37-13, 0-40 x 0-67 = 37-53, 0-40 x 0-68 = 38-22, 0-40 x 0-69 = 38-62, 0-40 x 0-70 = 39-31, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-11, 0-41 x 0-3 = 1-52, 0-41 x 0-4 = 2-22, 0-41 x 0-5 = 2-63, 0-41 x 0-6 = 3-33, 0-41 x 0-7 = 4-3, 0-41 x 0-8 = 4-44, 0-41 x 0-9 = 5-14, 0-41 x 0-10 = 5-55, 0-41 x 0-11 = 6-25, 0-41 x 0-12 = 6-66, 0-41 x 0-13 = 7-36, 0-41 x 0-14 = 8-6, 0-41 x 0-15 = 8-47, 0-41 x 0-16 = 9-17, 0-41 x 0-17 = 9-58, 0-41 x 0-18 = 10-28, 0-41 x 0-19 = 10-69, 0-41 x 0-20 = 11-39, 0-41 x 0-21 = 12-9, 0-41 x 0-22 = 12-50, 0-41 x 0-23 = 13-20, 0-41 x 0-24 = 13-61, 0-41 x 0-25 = 14-31, 0-41 x 0-26 = 15-1, 0-41 x 0-27 = 15-42, 0-41 x 0-28 = 16-12, 0-41 x 0-29 = 16-53, 0-41 x 0-30 = 17-23, 0-41 x 0-31 = 17-64, 0-41 x 0-32 = 18-34, 0-41 x 0-33 = 19-4, 0-41 x 0-34 = 19-45, 0-41 x 0-35 = 20-15, 0-41 x 0-36 = 20-56, 0-41 x 0-37 = 21-26, 0-41 x 0-38 = 21-67, 0-41 x 0-39 = 22-37, 0-41 x 0-40 = 23-7, 0-41 x 0-41 = 23-48, 0-41 x 0-42 = 24-18, 0-41 x 0-43 = 24-59, 0-41 x 0-44 = 25-29, 0-41 x 0-45 = 25-70, 0-41 x 0-46 = 26-40, 0-41 x 0-47 = 27-10, 0-41 x 0-48 = 27-51, 0-41 x 0-49 = 28-21, 0-41 x 0-50 = 28-62, 0-41 x 0-51 = 29-32, 0-41 x 0-52 = 30-2, 0-41 x 0-53 = 30-43, 0-41 x 0-54 = 31-13, 0-41 x 0-55 = 31-54, 0-41 x 0-56 = 32-24, 0-41 x 0-57 = 32-65, 0-41 x 0-58 = 33-35, 0-41 x 0-59 = 34-5, 0-41 x 0-60 = 34-46, 0-41 x 0-61 = 35-16, 0-41 x 0-62 = 35-57, 0-41 x 0-63 = 36-27, 0-41 x 0-64 = 36-68, 0-41 x 0-65 = 37-38, 0-41 x 0-66 = 38-8, 0-41 x 0-67 = 38-49, 0-41 x 0-68 = 39-19, 0-41 x 0-69 = 39-60, 0-41 x 0-70 = 40-30, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-13, 0-42 x 0-3 = 1-55, 0-42 x 0-4 = 2-26, 0-42 x 0-5 = 2-68, 0-42 x 0-6 = 3-39, 0-42 x 0-7 = 4-10, 0-42 x 0-8 = 4-52, 0-42 x 0-9 = 5-23, 0-42 x 0-10 = 5-65, 0-42 x 0-11 = 6-36, 0-42 x 0-12 = 7-7, 0-42 x 0-13 = 7-49, 0-42 x 0-14 = 8-20, 0-42 x 0-15 = 8-62, 0-42 x 0-16 = 9-33, 0-42 x 0-17 = 10-4, 0-42 x 0-18 = 10-46, 0-42 x 0-19 = 11-17, 0-42 x 0-20 = 11-59, 0-42 x 0-21 = 12-30, 0-42 x 0-22 = 13-1, 0-42 x 0-23 = 13-43, 0-42 x 0-24 = 14-14, 0-42 x 0-25 = 14-56, 0-42 x 0-26 = 15-27, 0-42 x 0-27 = 15-69, 0-42 x 0-28 = 16-40, 0-42 x 0-29 = 17-11, 0-42 x 0-30 = 17-53, 0-42 x 0-31 = 18-24, 0-42 x 0-32 = 18-66, 0-42 x 0-33 = 19-37, 0-42 x 0-34 = 20-8, 0-42 x 0-35 = 20-50, 0-42 x 0-36 = 21-21, 0-42 x 0-37 = 21-63, 0-42 x 0-38 = 22-34, 0-42 x 0-39 = 23-5, 0-42 x 0-40 = 23-47, 0-42 x 0-41 = 24-18, 0-42 x 0-42 = 24-60, 0-42 x 0-43 = 25-31, 0-42 x 0-44 = 26-2, 0-42 x 0-45 = 26-44, 0-42 x 0-46 = 27-15, 0-42 x 0-47 = 27-57, 0-42 x 0-48 = 28-28, 0-42 x 0-49 = 28-70, 0-42 x 0-50 = 29-41, 0-42 x 0-51 = 30-12, 0-42 x 0-52 = 30-54, 0-42 x 0-53 = 31-25, 0-42 x 0-54 = 31-67, 0-42 x 0-55 = 32-38, 0-42 x 0-56 = 33-9, 0-42 x 0-57 = 33-51, 0-42 x 0-58 = 34-22, 0-42 x 0-59 = 34-64, 0-42 x 0-60 = 35-35, 0-42 x 0-61 = 36-6, 0-42 x 0-62 = 36-48, 0-42 x 0-63 = 37-19, 0-42 x 0-64 = 37-61, 0-42 x 0-65 = 38-32, 0-42 x 0-66 = 39-3, 0-42 x 0-67 = 39-45, 0-42 x 0-68 = 40-16, 0-42 x 0-69 = 40-58, 0-42 x 0-70 = 41-29, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-15, 0-43 x 0-3 = 1-58, 0-43 x 0-4 = 2-30, 0-43 x 0-5 = 3-2, 0-43 x 0-6 = 3-45, 0-43 x 0-7 = 4-17, 0-43 x 0-8 = 4-60, 0-43 x 0-9 = 5-32, 0-43 x 0-10 = 6-4, 0-43 x 0-11 = 6-47, 0-43 x 0-12 = 7-19, 0-43 x 0-13 = 7-62, 0-43 x 0-14 = 8-34, 0-43 x 0-15 = 9-6, 0-43 x 0-16 = 9-49, 0-43 x 0-17 = 10-21, 0-43 x 0-18 = 10-64, 0-43 x 0-19 = 11-36, 0-43 x 0-20 = 12-8, 0-43 x 0-21 = 12-51, 0-43 x 0-22 = 13-23, 0-43 x 0-23 = 13-66, 0-43 x 0-24 = 14-38, 0-43 x 0-25 = 15-10, 0-43 x 0-26 = 15-53, 0-43 x 0-27 = 16-25, 0-43 x 0-28 = 16-68, 0-43 x 0-29 = 17-40, 0-43 x 0-30 = 18-12, 0-43 x 0-31 = 18-55, 0-43 x 0-32 = 19-27, 0-43 x 0-33 = 19-70, 0-43 x 0-34 = 20-42, 0-43 x 0-35 = 21-14, 0-43 x 0-36 = 21-57, 0-43 x 0-37 = 22-29, 0-43 x 0-38 = 23-1, 0-43 x 0-39 = 23-44, 0-43 x 0-40 = 24-16, 0-43 x 0-41 = 24-59, 0-43 x 0-42 = 25-31, 0-43 x 0-43 = 26-3, 0-43 x 0-44 = 26-46, 0-43 x 0-45 = 27-18, 0-43 x 0-46 = 27-61, 0-43 x 0-47 = 28-33, 0-43 x 0-48 = 29-5, 0-43 x 0-49 = 29-48, 0-43 x 0-50 = 30-20, 0-43 x 0-51 = 30-63, 0-43 x 0-52 = 31-35, 0-43 x 0-53 = 32-7, 0-43 x 0-54 = 32-50, 0-43 x 0-55 = 33-22, 0-43 x 0-56 = 33-65, 0-43 x 0-57 = 34-37, 0-43 x 0-58 = 35-9, 0-43 x 0-59 = 35-52, 0-43 x 0-60 = 36-24, 0-43 x 0-61 = 36-67, 0-43 x 0-62 = 37-39, 0-43 x 0-63 = 38-11, 0-43 x 0-64 = 38-54, 0-43 x 0-65 = 39-26, 0-43 x 0-66 = 39-69, 0-43 x 0-67 = 40-41, 0-43 x 0-68 = 41-13, 0-43 x 0-69 = 41-56, 0-43 x 0-70 = 42-28, 
