39 x 1 = 0-39, 39 x 2 = 1-2, 39 x 3 = 1-41, 39 x 4 = 2-4, 39 x 5 = 2-43, 39 x 6 = 3-6, 39 x 7 = 3-45, 39 x 8 = 4-8, 39 x 9 = 4-47, 39 x 10 = 5-10, 39 x 11 = 5-49, 39 x 12 = 6-12, 39 x 13 = 6-51, 39 x 14 = 7-14, 39 x 15 = 7-53, 39 x 16 = 8-16, 39 x 17 = 8-55, 39 x 18 = 9-18, 39 x 19 = 9-57, 39 x 20 = 10-20, 39 x 21 = 10-59, 39 x 22 = 11-22, 39 x 23 = 11-61, 39 x 24 = 12-24, 39 x 25 = 12-63, 39 x 26 = 13-26, 39 x 27 = 13-65, 39 x 28 = 14-28, 39 x 29 = 14-67, 39 x 30 = 15-30, 39 x 31 = 15-69, 39 x 32 = 16-32, 39 x 33 = 16-71, 39 x 34 = 17-34, 39 x 35 = 17-73, 39 x 36 = 18-36, 39 x 37 = 18-75, 39 x 38 = 19-38, 39 x 39 = 20-1, 39 x 40 = 20-40, 39 x 41 = 21-3, 39 x 42 = 21-42, 39 x 43 = 22-5, 39 x 44 = 22-44, 39 x 45 = 23-7, 39 x 46 = 23-46, 39 x 47 = 24-9, 39 x 48 = 24-48, 39 x 49 = 25-11, 39 x 50 = 25-50, 39 x 51 = 26-13, 39 x 52 = 26-52, 39 x 53 = 27-15, 39 x 54 = 27-54, 39 x 55 = 28-17, 39 x 56 = 28-56, 39 x 57 = 29-19, 39 x 58 = 29-58, 39 x 59 = 30-21, 39 x 60 = 30-60, 39 x 61 = 31-23, 39 x 62 = 31-62, 39 x 63 = 32-25, 39 x 64 = 32-64, 39 x 65 = 33-27, 39 x 66 = 33-66, 39 x 67 = 34-29, 39 x 68 = 34-68, 39 x 69 = 35-31, 39 x 70 = 35-70, 39 x 71 = 36-33, 39 x 72 = 36-72, 39 x 73 = 37-35, 39 x 74 = 37-74, 39 x 75 = 38-37, 
40 x 1 = 0-40, 40 x 2 = 1-4, 40 x 3 = 1-44, 40 x 4 = 2-8, 40 x 5 = 2-48, 40 x 6 = 3-12, 40 x 7 = 3-52, 40 x 8 = 4-16, 40 x 9 = 4-56, 40 x 10 = 5-20, 40 x 11 = 5-60, 40 x 12 = 6-24, 40 x 13 = 6-64, 40 x 14 = 7-28, 40 x 15 = 7-68, 40 x 16 = 8-32, 40 x 17 = 8-72, 40 x 18 = 9-36, 40 x 19 = 10-0, 40 x 20 = 10-40, 40 x 21 = 11-4, 40 x 22 = 11-44, 40 x 23 = 12-8, 40 x 24 = 12-48, 40 x 25 = 13-12, 40 x 26 = 13-52, 40 x 27 = 14-16, 40 x 28 = 14-56, 40 x 29 = 15-20, 40 x 30 = 15-60, 40 x 31 = 16-24, 40 x 32 = 16-64, 40 x 33 = 17-28, 40 x 34 = 17-68, 40 x 35 = 18-32, 40 x 36 = 18-72, 40 x 37 = 19-36, 40 x 38 = 20-0, 40 x 39 = 20-40, 40 x 40 = 21-4, 40 x 41 = 21-44, 40 x 42 = 22-8, 40 x 43 = 22-48, 40 x 44 = 23-12, 40 x 45 = 23-52, 40 x 46 = 24-16, 40 x 47 = 24-56, 40 x 48 = 25-20, 40 x 49 = 25-60, 40 x 50 = 26-24, 40 x 51 = 26-64, 40 x 52 = 27-28, 40 x 53 = 27-68, 40 x 54 = 28-32, 40 x 55 = 28-72, 40 x 56 = 29-36, 40 x 57 = 30-0, 40 x 58 = 30-40, 40 x 59 = 31-4, 40 x 60 = 31-44, 40 x 61 = 32-8, 40 x 62 = 32-48, 40 x 63 = 33-12, 40 x 64 = 33-52, 40 x 65 = 34-16, 40 x 66 = 34-56, 40 x 67 = 35-20, 40 x 68 = 35-60, 40 x 69 = 36-24, 40 x 70 = 36-64, 40 x 71 = 37-28, 40 x 72 = 37-68, 40 x 73 = 38-32, 40 x 74 = 38-72, 40 x 75 = 39-36, 
41 x 1 = 0-41, 41 x 2 = 1-6, 41 x 3 = 1-47, 41 x 4 = 2-12, 41 x 5 = 2-53, 41 x 6 = 3-18, 41 x 7 = 3-59, 41 x 8 = 4-24, 41 x 9 = 4-65, 41 x 10 = 5-30, 41 x 11 = 5-71, 41 x 12 = 6-36, 41 x 13 = 7-1, 41 x 14 = 7-42, 41 x 15 = 8-7, 41 x 16 = 8-48, 41 x 17 = 9-13, 41 x 18 = 9-54, 41 x 19 = 10-19, 41 x 20 = 10-60, 41 x 21 = 11-25, 41 x 22 = 11-66, 41 x 23 = 12-31, 41 x 24 = 12-72, 41 x 25 = 13-37, 41 x 26 = 14-2, 41 x 27 = 14-43, 41 x 28 = 15-8, 41 x 29 = 15-49, 41 x 30 = 16-14, 41 x 31 = 16-55, 41 x 32 = 17-20, 41 x 33 = 17-61, 41 x 34 = 18-26, 41 x 35 = 18-67, 41 x 36 = 19-32, 41 x 37 = 19-73, 41 x 38 = 20-38, 41 x 39 = 21-3, 41 x 40 = 21-44, 41 x 41 = 22-9, 41 x 42 = 22-50, 41 x 43 = 23-15, 41 x 44 = 23-56, 41 x 45 = 24-21, 41 x 46 = 24-62, 41 x 47 = 25-27, 41 x 48 = 25-68, 41 x 49 = 26-33, 41 x 50 = 26-74, 41 x 51 = 27-39, 41 x 52 = 28-4, 41 x 53 = 28-45, 41 x 54 = 29-10, 41 x 55 = 29-51, 41 x 56 = 30-16, 41 x 57 = 30-57, 41 x 58 = 31-22, 41 x 59 = 31-63, 41 x 60 = 32-28, 41 x 61 = 32-69, 41 x 62 = 33-34, 41 x 63 = 33-75, 41 x 64 = 34-40, 41 x 65 = 35-5, 41 x 66 = 35-46, 41 x 67 = 36-11, 41 x 68 = 36-52, 41 x 69 = 37-17, 41 x 70 = 37-58, 41 x 71 = 38-23, 41 x 72 = 38-64, 41 x 73 = 39-29, 41 x 74 = 39-70, 41 x 75 = 40-35, 
42 x 1 = 0-42, 42 x 2 = 1-8, 42 x 3 = 1-50, 42 x 4 = 2-16, 42 x 5 = 2-58, 42 x 6 = 3-24, 42 x 7 = 3-66, 42 x 8 = 4-32, 42 x 9 = 4-74, 42 x 10 = 5-40, 42 x 11 = 6-6, 42 x 12 = 6-48, 42 x 13 = 7-14, 42 x 14 = 7-56, 42 x 15 = 8-22, 42 x 16 = 8-64, 42 x 17 = 9-30, 42 x 18 = 9-72, 42 x 19 = 10-38, 42 x 20 = 11-4, 42 x 21 = 11-46, 42 x 22 = 12-12, 42 x 23 = 12-54, 42 x 24 = 13-20, 42 x 25 = 13-62, 42 x 26 = 14-28, 42 x 27 = 14-70, 42 x 28 = 15-36, 42 x 29 = 16-2, 42 x 30 = 16-44, 42 x 31 = 17-10, 42 x 32 = 17-52, 42 x 33 = 18-18, 42 x 34 = 18-60, 42 x 35 = 19-26, 42 x 36 = 19-68, 42 x 37 = 20-34, 42 x 38 = 21-0, 42 x 39 = 21-42, 42 x 40 = 22-8, 42 x 41 = 22-50, 42 x 42 = 23-16, 42 x 43 = 23-58, 42 x 44 = 24-24, 42 x 45 = 24-66, 42 x 46 = 25-32, 42 x 47 = 25-74, 42 x 48 = 26-40, 42 x 49 = 27-6, 42 x 50 = 27-48, 42 x 51 = 28-14, 42 x 52 = 28-56, 42 x 53 = 29-22, 42 x 54 = 29-64, 42 x 55 = 30-30, 42 x 56 = 30-72, 42 x 57 = 31-38, 42 x 58 = 32-4, 42 x 59 = 32-46, 42 x 60 = 33-12, 42 x 61 = 33-54, 42 x 62 = 34-20, 42 x 63 = 34-62, 42 x 64 = 35-28, 42 x 65 = 35-70, 42 x 66 = 36-36, 42 x 67 = 37-2, 42 x 68 = 37-44, 42 x 69 = 38-10, 42 x 70 = 38-52, 42 x 71 = 39-18, 42 x 72 = 39-60, 42 x 73 = 40-26, 42 x 74 = 40-68, 42 x 75 = 41-34, 
43 x 1 = 0-43, 43 x 2 = 1-10, 43 x 3 = 1-53, 43 x 4 = 2-20, 43 x 5 = 2-63, 43 x 6 = 3-30, 43 x 7 = 3-73, 43 x 8 = 4-40, 43 x 9 = 5-7, 43 x 10 = 5-50, 43 x 11 = 6-17, 43 x 12 = 6-60, 43 x 13 = 7-27, 43 x 14 = 7-70, 43 x 15 = 8-37, 43 x 16 = 9-4, 43 x 17 = 9-47, 43 x 18 = 10-14, 43 x 19 = 10-57, 43 x 20 = 11-24, 43 x 21 = 11-67, 43 x 22 = 12-34, 43 x 23 = 13-1, 43 x 24 = 13-44, 43 x 25 = 14-11, 43 x 26 = 14-54, 43 x 27 = 15-21, 43 x 28 = 15-64, 43 x 29 = 16-31, 43 x 30 = 16-74, 43 x 31 = 17-41, 43 x 32 = 18-8, 43 x 33 = 18-51, 43 x 34 = 19-18, 43 x 35 = 19-61, 43 x 36 = 20-28, 43 x 37 = 20-71, 43 x 38 = 21-38, 43 x 39 = 22-5, 43 x 40 = 22-48, 43 x 41 = 23-15, 43 x 42 = 23-58, 43 x 43 = 24-25, 43 x 44 = 24-68, 43 x 45 = 25-35, 43 x 46 = 26-2, 43 x 47 = 26-45, 43 x 48 = 27-12, 43 x 49 = 27-55, 43 x 50 = 28-22, 43 x 51 = 28-65, 43 x 52 = 29-32, 43 x 53 = 29-75, 43 x 54 = 30-42, 43 x 55 = 31-9, 43 x 56 = 31-52, 43 x 57 = 32-19, 43 x 58 = 32-62, 43 x 59 = 33-29, 43 x 60 = 33-72, 43 x 61 = 34-39, 43 x 62 = 35-6, 43 x 63 = 35-49, 43 x 64 = 36-16, 43 x 65 = 36-59, 43 x 66 = 37-26, 43 x 67 = 37-69, 43 x 68 = 38-36, 43 x 69 = 39-3, 43 x 70 = 39-46, 43 x 71 = 40-13, 43 x 72 = 40-56, 43 x 73 = 41-23, 43 x 74 = 41-66, 43 x 75 = 42-33, 
44 x 1 = 0-44, 44 x 2 = 1-12, 44 x 3 = 1-56, 44 x 4 = 2-24, 44 x 5 = 2-68, 44 x 6 = 3-36, 44 x 7 = 4-4, 44 x 8 = 4-48, 44 x 9 = 5-16, 44 x 10 = 5-60, 44 x 11 = 6-28, 44 x 12 = 6-72, 44 x 13 = 7-40, 44 x 14 = 8-8, 44 x 15 = 8-52, 44 x 16 = 9-20, 44 x 17 = 9-64, 44 x 18 = 10-32, 44 x 19 = 11-0, 44 x 20 = 11-44, 44 x 21 = 12-12, 44 x 22 = 12-56, 44 x 23 = 13-24, 44 x 24 = 13-68, 44 x 25 = 14-36, 44 x 26 = 15-4, 44 x 27 = 15-48, 44 x 28 = 16-16, 44 x 29 = 16-60, 44 x 30 = 17-28, 44 x 31 = 17-72, 44 x 32 = 18-40, 44 x 33 = 19-8, 44 x 34 = 19-52, 44 x 35 = 20-20, 44 x 36 = 20-64, 44 x 37 = 21-32, 44 x 38 = 22-0, 44 x 39 = 22-44, 44 x 40 = 23-12, 44 x 41 = 23-56, 44 x 42 = 24-24, 44 x 43 = 24-68, 44 x 44 = 25-36, 44 x 45 = 26-4, 44 x 46 = 26-48, 44 x 47 = 27-16, 44 x 48 = 27-60, 44 x 49 = 28-28, 44 x 50 = 28-72, 44 x 51 = 29-40, 44 x 52 = 30-8, 44 x 53 = 30-52, 44 x 54 = 31-20, 44 x 55 = 31-64, 44 x 56 = 32-32, 44 x 57 = 33-0, 44 x 58 = 33-44, 44 x 59 = 34-12, 44 x 60 = 34-56, 44 x 61 = 35-24, 44 x 62 = 35-68, 44 x 63 = 36-36, 44 x 64 = 37-4, 44 x 65 = 37-48, 44 x 66 = 38-16, 44 x 67 = 38-60, 44 x 68 = 39-28, 44 x 69 = 39-72, 44 x 70 = 40-40, 44 x 71 = 41-8, 44 x 72 = 41-52, 44 x 73 = 42-20, 44 x 74 = 42-64, 44 x 75 = 43-32, 
45 x 1 = 0-45, 45 x 2 = 1-14, 45 x 3 = 1-59, 45 x 4 = 2-28, 45 x 5 = 2-73, 45 x 6 = 3-42, 45 x 7 = 4-11, 45 x 8 = 4-56, 45 x 9 = 5-25, 45 x 10 = 5-70, 45 x 11 = 6-39, 45 x 12 = 7-8, 45 x 13 = 7-53, 45 x 14 = 8-22, 45 x 15 = 8-67, 45 x 16 = 9-36, 45 x 17 = 10-5, 45 x 18 = 10-50, 45 x 19 = 11-19, 45 x 20 = 11-64, 45 x 21 = 12-33, 45 x 22 = 13-2, 45 x 23 = 13-47, 45 x 24 = 14-16, 45 x 25 = 14-61, 45 x 26 = 15-30, 45 x 27 = 15-75, 45 x 28 = 16-44, 45 x 29 = 17-13, 45 x 30 = 17-58, 45 x 31 = 18-27, 45 x 32 = 18-72, 45 x 33 = 19-41, 45 x 34 = 20-10, 45 x 35 = 20-55, 45 x 36 = 21-24, 45 x 37 = 21-69, 45 x 38 = 22-38, 45 x 39 = 23-7, 45 x 40 = 23-52, 45 x 41 = 24-21, 45 x 42 = 24-66, 45 x 43 = 25-35, 45 x 44 = 26-4, 45 x 45 = 26-49, 45 x 46 = 27-18, 45 x 47 = 27-63, 45 x 48 = 28-32, 45 x 49 = 29-1, 45 x 50 = 29-46, 45 x 51 = 30-15, 45 x 52 = 30-60, 45 x 53 = 31-29, 45 x 54 = 31-74, 45 x 55 = 32-43, 45 x 56 = 33-12, 45 x 57 = 33-57, 45 x 58 = 34-26, 45 x 59 = 34-71, 45 x 60 = 35-40, 45 x 61 = 36-9, 45 x 62 = 36-54, 45 x 63 = 37-23, 45 x 64 = 37-68, 45 x 65 = 38-37, 45 x 66 = 39-6, 45 x 67 = 39-51, 45 x 68 = 40-20, 45 x 69 = 40-65, 45 x 70 = 41-34, 45 x 71 = 42-3, 45 x 72 = 42-48, 45 x 73 = 43-17, 45 x 74 = 43-62, 45 x 75 = 44-31, 
46 x 1 = 0-46, 46 x 2 = 1-16, 46 x 3 = 1-62, 46 x 4 = 2-32, 46 x 5 = 3-2, 46 x 6 = 3-48, 46 x 7 = 4-18, 46 x 8 = 4-64, 46 x 9 = 5-34, 46 x 10 = 6-4, 46 x 11 = 6-50, 46 x 12 = 7-20, 46 x 13 = 7-66, 46 x 14 = 8-36, 46 x 15 = 9-6, 46 x 16 = 9-52, 46 x 17 = 10-22, 46 x 18 = 10-68, 46 x 19 = 11-38, 46 x 20 = 12-8, 46 x 21 = 12-54, 46 x 22 = 13-24, 46 x 23 = 13-70, 46 x 24 = 14-40, 46 x 25 = 15-10, 46 x 26 = 15-56, 46 x 27 = 16-26, 46 x 28 = 16-72, 46 x 29 = 17-42, 46 x 30 = 18-12, 46 x 31 = 18-58, 46 x 32 = 19-28, 46 x 33 = 19-74, 46 x 34 = 20-44, 46 x 35 = 21-14, 46 x 36 = 21-60, 46 x 37 = 22-30, 46 x 38 = 23-0, 46 x 39 = 23-46, 46 x 40 = 24-16, 46 x 41 = 24-62, 46 x 42 = 25-32, 46 x 43 = 26-2, 46 x 44 = 26-48, 46 x 45 = 27-18, 46 x 46 = 27-64, 46 x 47 = 28-34, 46 x 48 = 29-4, 46 x 49 = 29-50, 46 x 50 = 30-20, 46 x 51 = 30-66, 46 x 52 = 31-36, 46 x 53 = 32-6, 46 x 54 = 32-52, 46 x 55 = 33-22, 46 x 56 = 33-68, 46 x 57 = 34-38, 46 x 58 = 35-8, 46 x 59 = 35-54, 46 x 60 = 36-24, 46 x 61 = 36-70, 46 x 62 = 37-40, 46 x 63 = 38-10, 46 x 64 = 38-56, 46 x 65 = 39-26, 46 x 66 = 39-72, 46 x 67 = 40-42, 46 x 68 = 41-12, 46 x 69 = 41-58, 46 x 70 = 42-28, 46 x 71 = 42-74, 46 x 72 = 43-44, 46 x 73 = 44-14, 46 x 74 = 44-60, 46 x 75 = 45-30, 
47 x 1 = 0-47, 47 x 2 = 1-18, 47 x 3 = 1-65, 47 x 4 = 2-36, 47 x 5 = 3-7, 47 x 6 = 3-54, 47 x 7 = 4-25, 47 x 8 = 4-72, 47 x 9 = 5-43, 47 x 10 = 6-14, 47 x 11 = 6-61, 47 x 12 = 7-32, 47 x 13 = 8-3, 47 x 14 = 8-50, 47 x 15 = 9-21, 47 x 16 = 9-68, 47 x 17 = 10-39, 47 x 18 = 11-10, 47 x 19 = 11-57, 47 x 20 = 12-28, 47 x 21 = 12-75, 47 x 22 = 13-46, 47 x 23 = 14-17, 47 x 24 = 14-64, 47 x 25 = 15-35, 47 x 26 = 16-6, 47 x 27 = 16-53, 47 x 28 = 17-24, 47 x 29 = 17-71, 47 x 30 = 18-42, 47 x 31 = 19-13, 47 x 32 = 19-60, 47 x 33 = 20-31, 47 x 34 = 21-2, 47 x 35 = 21-49, 47 x 36 = 22-20, 47 x 37 = 22-67, 47 x 38 = 23-38, 47 x 39 = 24-9, 47 x 40 = 24-56, 47 x 41 = 25-27, 47 x 42 = 25-74, 47 x 43 = 26-45, 47 x 44 = 27-16, 47 x 45 = 27-63, 47 x 46 = 28-34, 47 x 47 = 29-5, 47 x 48 = 29-52, 47 x 49 = 30-23, 47 x 50 = 30-70, 47 x 51 = 31-41, 47 x 52 = 32-12, 47 x 53 = 32-59, 47 x 54 = 33-30, 47 x 55 = 34-1, 47 x 56 = 34-48, 47 x 57 = 35-19, 47 x 58 = 35-66, 47 x 59 = 36-37, 47 x 60 = 37-8, 47 x 61 = 37-55, 47 x 62 = 38-26, 47 x 63 = 38-73, 47 x 64 = 39-44, 47 x 65 = 40-15, 47 x 66 = 40-62, 47 x 67 = 41-33, 47 x 68 = 42-4, 47 x 69 = 42-51, 47 x 70 = 43-22, 47 x 71 = 43-69, 47 x 72 = 44-40, 47 x 73 = 45-11, 47 x 74 = 45-58, 47 x 75 = 46-29, 
48 x 1 = 0-48, 48 x 2 = 1-20, 48 x 3 = 1-68, 48 x 4 = 2-40, 48 x 5 = 3-12, 48 x 6 = 3-60, 48 x 7 = 4-32, 48 x 8 = 5-4, 48 x 9 = 5-52, 48 x 10 = 6-24, 48 x 11 = 6-72, 48 x 12 = 7-44, 48 x 13 = 8-16, 48 x 14 = 8-64, 48 x 15 = 9-36, 48 x 16 = 10-8, 48 x 17 = 10-56, 48 x 18 = 11-28, 48 x 19 = 12-0, 48 x 20 = 12-48, 48 x 21 = 13-20, 48 x 22 = 13-68, 48 x 23 = 14-40, 48 x 24 = 15-12, 48 x 25 = 15-60, 48 x 26 = 16-32, 48 x 27 = 17-4, 48 x 28 = 17-52, 48 x 29 = 18-24, 48 x 30 = 18-72, 48 x 31 = 19-44, 48 x 32 = 20-16, 48 x 33 = 20-64, 48 x 34 = 21-36, 48 x 35 = 22-8, 48 x 36 = 22-56, 48 x 37 = 23-28, 48 x 38 = 24-0, 48 x 39 = 24-48, 48 x 40 = 25-20, 48 x 41 = 25-68, 48 x 42 = 26-40, 48 x 43 = 27-12, 48 x 44 = 27-60, 48 x 45 = 28-32, 48 x 46 = 29-4, 48 x 47 = 29-52, 48 x 48 = 30-24, 48 x 49 = 30-72, 48 x 50 = 31-44, 48 x 51 = 32-16, 48 x 52 = 32-64, 48 x 53 = 33-36, 48 x 54 = 34-8, 48 x 55 = 34-56, 48 x 56 = 35-28, 48 x 57 = 36-0, 48 x 58 = 36-48, 48 x 59 = 37-20, 48 x 60 = 37-68, 48 x 61 = 38-40, 48 x 62 = 39-12, 48 x 63 = 39-60, 48 x 64 = 40-32, 48 x 65 = 41-4, 48 x 66 = 41-52, 48 x 67 = 42-24, 48 x 68 = 42-72, 48 x 69 = 43-44, 48 x 70 = 44-16, 48 x 71 = 44-64, 48 x 72 = 45-36, 48 x 73 = 46-8, 48 x 74 = 46-56, 48 x 75 = 47-28, 
49 x 1 = 0-49, 49 x 2 = 1-22, 49 x 3 = 1-71, 49 x 4 = 2-44, 49 x 5 = 3-17, 49 x 6 = 3-66, 49 x 7 = 4-39, 49 x 8 = 5-12, 49 x 9 = 5-61, 49 x 10 = 6-34, 49 x 11 = 7-7, 49 x 12 = 7-56, 49 x 13 = 8-29, 49 x 14 = 9-2, 49 x 15 = 9-51, 49 x 16 = 10-24, 49 x 17 = 10-73, 49 x 18 = 11-46, 49 x 19 = 12-19, 49 x 20 = 12-68, 49 x 21 = 13-41, 49 x 22 = 14-14, 49 x 23 = 14-63, 49 x 24 = 15-36, 49 x 25 = 16-9, 49 x 26 = 16-58, 49 x 27 = 17-31, 49 x 28 = 18-4, 49 x 29 = 18-53, 49 x 30 = 19-26, 49 x 31 = 19-75, 49 x 32 = 20-48, 49 x 33 = 21-21, 49 x 34 = 21-70, 49 x 35 = 22-43, 49 x 36 = 23-16, 49 x 37 = 23-65, 49 x 38 = 24-38, 49 x 39 = 25-11, 49 x 40 = 25-60, 49 x 41 = 26-33, 49 x 42 = 27-6, 49 x 43 = 27-55, 49 x 44 = 28-28, 49 x 45 = 29-1, 49 x 46 = 29-50, 49 x 47 = 30-23, 49 x 48 = 30-72, 49 x 49 = 31-45, 49 x 50 = 32-18, 49 x 51 = 32-67, 49 x 52 = 33-40, 49 x 53 = 34-13, 49 x 54 = 34-62, 49 x 55 = 35-35, 49 x 56 = 36-8, 49 x 57 = 36-57, 49 x 58 = 37-30, 49 x 59 = 38-3, 49 x 60 = 38-52, 49 x 61 = 39-25, 49 x 62 = 39-74, 49 x 63 = 40-47, 49 x 64 = 41-20, 49 x 65 = 41-69, 49 x 66 = 42-42, 49 x 67 = 43-15, 49 x 68 = 43-64, 49 x 69 = 44-37, 49 x 70 = 45-10, 49 x 71 = 45-59, 49 x 72 = 46-32, 49 x 73 = 47-5, 49 x 74 = 47-54, 49 x 75 = 48-27, 
50 x 1 = 0-50, 50 x 2 = 1-24, 50 x 3 = 1-74, 50 x 4 = 2-48, 50 x 5 = 3-22, 50 x 6 = 3-72, 50 x 7 = 4-46, 50 x 8 = 5-20, 50 x 9 = 5-70, 50 x 10 = 6-44, 50 x 11 = 7-18, 50 x 12 = 7-68, 50 x 13 = 8-42, 50 x 14 = 9-16, 50 x 15 = 9-66, 50 x 16 = 10-40, 50 x 17 = 11-14, 50 x 18 = 11-64, 50 x 19 = 12-38, 50 x 20 = 13-12, 50 x 21 = 13-62, 50 x 22 = 14-36, 50 x 23 = 15-10, 50 x 24 = 15-60, 50 x 25 = 16-34, 50 x 26 = 17-8, 50 x 27 = 17-58, 50 x 28 = 18-32, 50 x 29 = 19-6, 50 x 30 = 19-56, 50 x 31 = 20-30, 50 x 32 = 21-4, 50 x 33 = 21-54, 50 x 34 = 22-28, 50 x 35 = 23-2, 50 x 36 = 23-52, 50 x 37 = 24-26, 50 x 38 = 25-0, 50 x 39 = 25-50, 50 x 40 = 26-24, 50 x 41 = 26-74, 50 x 42 = 27-48, 50 x 43 = 28-22, 50 x 44 = 28-72, 50 x 45 = 29-46, 50 x 46 = 30-20, 50 x 47 = 30-70, 50 x 48 = 31-44, 50 x 49 = 32-18, 50 x 50 = 32-68, 50 x 51 = 33-42, 50 x 52 = 34-16, 50 x 53 = 34-66, 50 x 54 = 35-40, 50 x 55 = 36-14, 50 x 56 = 36-64, 50 x 57 = 37-38, 50 x 58 = 38-12, 50 x 59 = 38-62, 50 x 60 = 39-36, 50 x 61 = 40-10, 50 x 62 = 40-60, 50 x 63 = 41-34, 50 x 64 = 42-8, 50 x 65 = 42-58, 50 x 66 = 43-32, 50 x 67 = 44-6, 50 x 68 = 44-56, 50 x 69 = 45-30, 50 x 70 = 46-4, 50 x 71 = 46-54, 50 x 72 = 47-28, 50 x 73 = 48-2, 50 x 74 = 48-52, 50 x 75 = 49-26, 
51 x 1 = 0-51, 51 x 2 = 1-26, 51 x 3 = 2-1, 51 x 4 = 2-52, 51 x 5 = 3-27, 51 x 6 = 4-2, 51 x 7 = 4-53, 51 x 8 = 5-28, 51 x 9 = 6-3, 51 x 10 = 6-54, 51 x 11 = 7-29, 51 x 12 = 8-4, 51 x 13 = 8-55, 51 x 14 = 9-30, 51 x 15 = 10-5, 51 x 16 = 10-56, 51 x 17 = 11-31, 51 x 18 = 12-6, 51 x 19 = 12-57, 51 x 20 = 13-32, 51 x 21 = 14-7, 51 x 22 = 14-58, 51 x 23 = 15-33, 51 x 24 = 16-8, 51 x 25 = 16-59, 51 x 26 = 17-34, 51 x 27 = 18-9, 51 x 28 = 18-60, 51 x 29 = 19-35, 51 x 30 = 20-10, 51 x 31 = 20-61, 51 x 32 = 21-36, 51 x 33 = 22-11, 51 x 34 = 22-62, 51 x 35 = 23-37, 51 x 36 = 24-12, 51 x 37 = 24-63, 51 x 38 = 25-38, 51 x 39 = 26-13, 51 x 40 = 26-64, 51 x 41 = 27-39, 51 x 42 = 28-14, 51 x 43 = 28-65, 51 x 44 = 29-40, 51 x 45 = 30-15, 51 x 46 = 30-66, 51 x 47 = 31-41, 51 x 48 = 32-16, 51 x 49 = 32-67, 51 x 50 = 33-42, 51 x 51 = 34-17, 51 x 52 = 34-68, 51 x 53 = 35-43, 51 x 54 = 36-18, 51 x 55 = 36-69, 51 x 56 = 37-44, 51 x 57 = 38-19, 51 x 58 = 38-70, 51 x 59 = 39-45, 51 x 60 = 40-20, 51 x 61 = 40-71, 51 x 62 = 41-46, 51 x 63 = 42-21, 51 x 64 = 42-72, 51 x 65 = 43-47, 51 x 66 = 44-22, 51 x 67 = 44-73, 51 x 68 = 45-48, 51 x 69 = 46-23, 51 x 70 = 46-74, 51 x 71 = 47-49, 51 x 72 = 48-24, 51 x 73 = 48-75, 51 x 74 = 49-50, 51 x 75 = 50-25, 
52 x 1 = 0-52, 52 x 2 = 1-28, 52 x 3 = 2-4, 52 x 4 = 2-56, 52 x 5 = 3-32, 52 x 6 = 4-8, 52 x 7 = 4-60, 52 x 8 = 5-36, 52 x 9 = 6-12, 52 x 10 = 6-64, 52 x 11 = 7-40, 52 x 12 = 8-16, 52 x 13 = 8-68, 52 x 14 = 9-44, 52 x 15 = 10-20, 52 x 16 = 10-72, 52 x 17 = 11-48, 52 x 18 = 12-24, 52 x 19 = 13-0, 52 x 20 = 13-52, 52 x 21 = 14-28, 52 x 22 = 15-4, 52 x 23 = 15-56, 52 x 24 = 16-32, 52 x 25 = 17-8, 52 x 26 = 17-60, 52 x 27 = 18-36, 52 x 28 = 19-12, 52 x 29 = 19-64, 52 x 30 = 20-40, 52 x 31 = 21-16, 52 x 32 = 21-68, 52 x 33 = 22-44, 52 x 34 = 23-20, 52 x 35 = 23-72, 52 x 36 = 24-48, 52 x 37 = 25-24, 52 x 38 = 26-0, 52 x 39 = 26-52, 52 x 40 = 27-28, 52 x 41 = 28-4, 52 x 42 = 28-56, 52 x 43 = 29-32, 52 x 44 = 30-8, 52 x 45 = 30-60, 52 x 46 = 31-36, 52 x 47 = 32-12, 52 x 48 = 32-64, 52 x 49 = 33-40, 52 x 50 = 34-16, 52 x 51 = 34-68, 52 x 52 = 35-44, 52 x 53 = 36-20, 52 x 54 = 36-72, 52 x 55 = 37-48, 52 x 56 = 38-24, 52 x 57 = 39-0, 52 x 58 = 39-52, 52 x 59 = 40-28, 52 x 60 = 41-4, 52 x 61 = 41-56, 52 x 62 = 42-32, 52 x 63 = 43-8, 52 x 64 = 43-60, 52 x 65 = 44-36, 52 x 66 = 45-12, 52 x 67 = 45-64, 52 x 68 = 46-40, 52 x 69 = 47-16, 52 x 70 = 47-68, 52 x 71 = 48-44, 52 x 72 = 49-20, 52 x 73 = 49-72, 52 x 74 = 50-48, 52 x 75 = 51-24, 
