0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-29, 0-41 x 0-3 = 2-17, 0-41 x 0-4 = 3-5, 0-41 x 0-5 = 3-46, 0-41 x 0-6 = 4-34, 0-41 x 0-7 = 5-22, 0-41 x 0-8 = 6-10, 0-41 x 0-9 = 6-51, 0-41 x 0-10 = 7-39, 0-41 x 0-11 = 8-27, 0-41 x 0-12 = 9-15, 0-41 x 0-13 = 10-3, 0-41 x 0-14 = 10-44, 0-41 x 0-15 = 11-32, 0-41 x 0-16 = 12-20, 0-41 x 0-17 = 13-8, 0-41 x 0-18 = 13-49, 0-41 x 0-19 = 14-37, 0-41 x 0-20 = 15-25, 0-41 x 0-21 = 16-13, 0-41 x 0-22 = 17-1, 0-41 x 0-23 = 17-42, 0-41 x 0-24 = 18-30, 0-41 x 0-25 = 19-18, 0-41 x 0-26 = 20-6, 0-41 x 0-27 = 20-47, 0-41 x 0-28 = 21-35, 0-41 x 0-29 = 22-23, 0-41 x 0-30 = 23-11, 0-41 x 0-31 = 23-52, 0-41 x 0-32 = 24-40, 0-41 x 0-33 = 25-28, 0-41 x 0-34 = 26-16, 0-41 x 0-35 = 27-4, 0-41 x 0-36 = 27-45, 0-41 x 0-37 = 28-33, 0-41 x 0-38 = 29-21, 0-41 x 0-39 = 30-9, 0-41 x 0-40 = 30-50, 0-41 x 0-41 = 31-38, 0-41 x 0-42 = 32-26, 0-41 x 0-43 = 33-14, 0-41 x 0-44 = 34-2, 0-41 x 0-45 = 34-43, 0-41 x 0-46 = 35-31, 0-41 x 0-47 = 36-19, 0-41 x 0-48 = 37-7, 0-41 x 0-49 = 37-48, 0-41 x 0-50 = 38-36, 0-41 x 0-51 = 39-24, 0-41 x 0-52 = 40-12, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-31, 0-42 x 0-3 = 2-20, 0-42 x 0-4 = 3-9, 0-42 x 0-5 = 3-51, 0-42 x 0-6 = 4-40, 0-42 x 0-7 = 5-29, 0-42 x 0-8 = 6-18, 0-42 x 0-9 = 7-7, 0-42 x 0-10 = 7-49, 0-42 x 0-11 = 8-38, 0-42 x 0-12 = 9-27, 0-42 x 0-13 = 10-16, 0-42 x 0-14 = 11-5, 0-42 x 0-15 = 11-47, 0-42 x 0-16 = 12-36, 0-42 x 0-17 = 13-25, 0-42 x 0-18 = 14-14, 0-42 x 0-19 = 15-3, 0-42 x 0-20 = 15-45, 0-42 x 0-21 = 16-34, 0-42 x 0-22 = 17-23, 0-42 x 0-23 = 18-12, 0-42 x 0-24 = 19-1, 0-42 x 0-25 = 19-43, 0-42 x 0-26 = 20-32, 0-42 x 0-27 = 21-21, 0-42 x 0-28 = 22-10, 0-42 x 0-29 = 22-52, 0-42 x 0-30 = 23-41, 0-42 x 0-31 = 24-30, 0-42 x 0-32 = 25-19, 0-42 x 0-33 = 26-8, 0-42 x 0-34 = 26-50, 0-42 x 0-35 = 27-39, 0-42 x 0-36 = 28-28, 0-42 x 0-37 = 29-17, 0-42 x 0-38 = 30-6, 0-42 x 0-39 = 30-48, 0-42 x 0-40 = 31-37, 0-42 x 0-41 = 32-26, 0-42 x 0-42 = 33-15, 0-42 x 0-43 = 34-4, 0-42 x 0-44 = 34-46, 0-42 x 0-45 = 35-35, 0-42 x 0-46 = 36-24, 0-42 x 0-47 = 37-13, 0-42 x 0-48 = 38-2, 0-42 x 0-49 = 38-44, 0-42 x 0-50 = 39-33, 0-42 x 0-51 = 40-22, 0-42 x 0-52 = 41-11, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-33, 0-43 x 0-3 = 2-23, 0-43 x 0-4 = 3-13, 0-43 x 0-5 = 4-3, 0-43 x 0-6 = 4-46, 0-43 x 0-7 = 5-36, 0-43 x 0-8 = 6-26, 0-43 x 0-9 = 7-16, 0-43 x 0-10 = 8-6, 0-43 x 0-11 = 8-49, 0-43 x 0-12 = 9-39, 0-43 x 0-13 = 10-29, 0-43 x 0-14 = 11-19, 0-43 x 0-15 = 12-9, 0-43 x 0-16 = 12-52, 0-43 x 0-17 = 13-42, 0-43 x 0-18 = 14-32, 0-43 x 0-19 = 15-22, 0-43 x 0-20 = 16-12, 0-43 x 0-21 = 17-2, 0-43 x 0-22 = 17-45, 0-43 x 0-23 = 18-35, 0-43 x 0-24 = 19-25, 0-43 x 0-25 = 20-15, 0-43 x 0-26 = 21-5, 0-43 x 0-27 = 21-48, 0-43 x 0-28 = 22-38, 0-43 x 0-29 = 23-28, 0-43 x 0-30 = 24-18, 0-43 x 0-31 = 25-8, 0-43 x 0-32 = 25-51, 0-43 x 0-33 = 26-41, 0-43 x 0-34 = 27-31, 0-43 x 0-35 = 28-21, 0-43 x 0-36 = 29-11, 0-43 x 0-37 = 30-1, 0-43 x 0-38 = 30-44, 0-43 x 0-39 = 31-34, 0-43 x 0-40 = 32-24, 0-43 x 0-41 = 33-14, 0-43 x 0-42 = 34-4, 0-43 x 0-43 = 34-47, 0-43 x 0-44 = 35-37, 0-43 x 0-45 = 36-27, 0-43 x 0-46 = 37-17, 0-43 x 0-47 = 38-7, 0-43 x 0-48 = 38-50, 0-43 x 0-49 = 39-40, 0-43 x 0-50 = 40-30, 0-43 x 0-51 = 41-20, 0-43 x 0-52 = 42-10, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-35, 0-44 x 0-3 = 2-26, 0-44 x 0-4 = 3-17, 0-44 x 0-5 = 4-8, 0-44 x 0-6 = 4-52, 0-44 x 0-7 = 5-43, 0-44 x 0-8 = 6-34, 0-44 x 0-9 = 7-25, 0-44 x 0-10 = 8-16, 0-44 x 0-11 = 9-7, 0-44 x 0-12 = 9-51, 0-44 x 0-13 = 10-42, 0-44 x 0-14 = 11-33, 0-44 x 0-15 = 12-24, 0-44 x 0-16 = 13-15, 0-44 x 0-17 = 14-6, 0-44 x 0-18 = 14-50, 0-44 x 0-19 = 15-41, 0-44 x 0-20 = 16-32, 0-44 x 0-21 = 17-23, 0-44 x 0-22 = 18-14, 0-44 x 0-23 = 19-5, 0-44 x 0-24 = 19-49, 0-44 x 0-25 = 20-40, 0-44 x 0-26 = 21-31, 0-44 x 0-27 = 22-22, 0-44 x 0-28 = 23-13, 0-44 x 0-29 = 24-4, 0-44 x 0-30 = 24-48, 0-44 x 0-31 = 25-39, 0-44 x 0-32 = 26-30, 0-44 x 0-33 = 27-21, 0-44 x 0-34 = 28-12, 0-44 x 0-35 = 29-3, 0-44 x 0-36 = 29-47, 0-44 x 0-37 = 30-38, 0-44 x 0-38 = 31-29, 0-44 x 0-39 = 32-20, 0-44 x 0-40 = 33-11, 0-44 x 0-41 = 34-2, 0-44 x 0-42 = 34-46, 0-44 x 0-43 = 35-37, 0-44 x 0-44 = 36-28, 0-44 x 0-45 = 37-19, 0-44 x 0-46 = 38-10, 0-44 x 0-47 = 39-1, 0-44 x 0-48 = 39-45, 0-44 x 0-49 = 40-36, 0-44 x 0-50 = 41-27, 0-44 x 0-51 = 42-18, 0-44 x 0-52 = 43-9, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-37, 0-45 x 0-3 = 2-29, 0-45 x 0-4 = 3-21, 0-45 x 0-5 = 4-13, 0-45 x 0-6 = 5-5, 0-45 x 0-7 = 5-50, 0-45 x 0-8 = 6-42, 0-45 x 0-9 = 7-34, 0-45 x 0-10 = 8-26, 0-45 x 0-11 = 9-18, 0-45 x 0-12 = 10-10, 0-45 x 0-13 = 11-2, 0-45 x 0-14 = 11-47, 0-45 x 0-15 = 12-39, 0-45 x 0-16 = 13-31, 0-45 x 0-17 = 14-23, 0-45 x 0-18 = 15-15, 0-45 x 0-19 = 16-7, 0-45 x 0-20 = 16-52, 0-45 x 0-21 = 17-44, 0-45 x 0-22 = 18-36, 0-45 x 0-23 = 19-28, 0-45 x 0-24 = 20-20, 0-45 x 0-25 = 21-12, 0-45 x 0-26 = 22-4, 0-45 x 0-27 = 22-49, 0-45 x 0-28 = 23-41, 0-45 x 0-29 = 24-33, 0-45 x 0-30 = 25-25, 0-45 x 0-31 = 26-17, 0-45 x 0-32 = 27-9, 0-45 x 0-33 = 28-1, 0-45 x 0-34 = 28-46, 0-45 x 0-35 = 29-38, 0-45 x 0-36 = 30-30, 0-45 x 0-37 = 31-22, 0-45 x 0-38 = 32-14, 0-45 x 0-39 = 33-6, 0-45 x 0-40 = 33-51, 0-45 x 0-41 = 34-43, 0-45 x 0-42 = 35-35, 0-45 x 0-43 = 36-27, 0-45 x 0-44 = 37-19, 0-45 x 0-45 = 38-11, 0-45 x 0-46 = 39-3, 0-45 x 0-47 = 39-48, 0-45 x 0-48 = 40-40, 0-45 x 0-49 = 41-32, 0-45 x 0-50 = 42-24, 0-45 x 0-51 = 43-16, 0-45 x 0-52 = 44-8, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-39, 0-46 x 0-3 = 2-32, 0-46 x 0-4 = 3-25, 0-46 x 0-5 = 4-18, 0-46 x 0-6 = 5-11, 0-46 x 0-7 = 6-4, 0-46 x 0-8 = 6-50, 0-46 x 0-9 = 7-43, 0-46 x 0-10 = 8-36, 0-46 x 0-11 = 9-29, 0-46 x 0-12 = 10-22, 0-46 x 0-13 = 11-15, 0-46 x 0-14 = 12-8, 0-46 x 0-15 = 13-1, 0-46 x 0-16 = 13-47, 0-46 x 0-17 = 14-40, 0-46 x 0-18 = 15-33, 0-46 x 0-19 = 16-26, 0-46 x 0-20 = 17-19, 0-46 x 0-21 = 18-12, 0-46 x 0-22 = 19-5, 0-46 x 0-23 = 19-51, 0-46 x 0-24 = 20-44, 0-46 x 0-25 = 21-37, 0-46 x 0-26 = 22-30, 0-46 x 0-27 = 23-23, 0-46 x 0-28 = 24-16, 0-46 x 0-29 = 25-9, 0-46 x 0-30 = 26-2, 0-46 x 0-31 = 26-48, 0-46 x 0-32 = 27-41, 0-46 x 0-33 = 28-34, 0-46 x 0-34 = 29-27, 0-46 x 0-35 = 30-20, 0-46 x 0-36 = 31-13, 0-46 x 0-37 = 32-6, 0-46 x 0-38 = 32-52, 0-46 x 0-39 = 33-45, 0-46 x 0-40 = 34-38, 0-46 x 0-41 = 35-31, 0-46 x 0-42 = 36-24, 0-46 x 0-43 = 37-17, 0-46 x 0-44 = 38-10, 0-46 x 0-45 = 39-3, 0-46 x 0-46 = 39-49, 0-46 x 0-47 = 40-42, 0-46 x 0-48 = 41-35, 0-46 x 0-49 = 42-28, 0-46 x 0-50 = 43-21, 0-46 x 0-51 = 44-14, 0-46 x 0-52 = 45-7, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-41, 0-47 x 0-3 = 2-35, 0-47 x 0-4 = 3-29, 0-47 x 0-5 = 4-23, 0-47 x 0-6 = 5-17, 0-47 x 0-7 = 6-11, 0-47 x 0-8 = 7-5, 0-47 x 0-9 = 7-52, 0-47 x 0-10 = 8-46, 0-47 x 0-11 = 9-40, 0-47 x 0-12 = 10-34, 0-47 x 0-13 = 11-28, 0-47 x 0-14 = 12-22, 0-47 x 0-15 = 13-16, 0-47 x 0-16 = 14-10, 0-47 x 0-17 = 15-4, 0-47 x 0-18 = 15-51, 0-47 x 0-19 = 16-45, 0-47 x 0-20 = 17-39, 0-47 x 0-21 = 18-33, 0-47 x 0-22 = 19-27, 0-47 x 0-23 = 20-21, 0-47 x 0-24 = 21-15, 0-47 x 0-25 = 22-9, 0-47 x 0-26 = 23-3, 0-47 x 0-27 = 23-50, 0-47 x 0-28 = 24-44, 0-47 x 0-29 = 25-38, 0-47 x 0-30 = 26-32, 0-47 x 0-31 = 27-26, 0-47 x 0-32 = 28-20, 0-47 x 0-33 = 29-14, 0-47 x 0-34 = 30-8, 0-47 x 0-35 = 31-2, 0-47 x 0-36 = 31-49, 0-47 x 0-37 = 32-43, 0-47 x 0-38 = 33-37, 0-47 x 0-39 = 34-31, 0-47 x 0-40 = 35-25, 0-47 x 0-41 = 36-19, 0-47 x 0-42 = 37-13, 0-47 x 0-43 = 38-7, 0-47 x 0-44 = 39-1, 0-47 x 0-45 = 39-48, 0-47 x 0-46 = 40-42, 0-47 x 0-47 = 41-36, 0-47 x 0-48 = 42-30, 0-47 x 0-49 = 43-24, 0-47 x 0-50 = 44-18, 0-47 x 0-51 = 45-12, 0-47 x 0-52 = 46-6, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-43, 0-48 x 0-3 = 2-38, 0-48 x 0-4 = 3-33, 0-48 x 0-5 = 4-28, 0-48 x 0-6 = 5-23, 0-48 x 0-7 = 6-18, 0-48 x 0-8 = 7-13, 0-48 x 0-9 = 8-8, 0-48 x 0-10 = 9-3, 0-48 x 0-11 = 9-51, 0-48 x 0-12 = 10-46, 0-48 x 0-13 = 11-41, 0-48 x 0-14 = 12-36, 0-48 x 0-15 = 13-31, 0-48 x 0-16 = 14-26, 0-48 x 0-17 = 15-21, 0-48 x 0-18 = 16-16, 0-48 x 0-19 = 17-11, 0-48 x 0-20 = 18-6, 0-48 x 0-21 = 19-1, 0-48 x 0-22 = 19-49, 0-48 x 0-23 = 20-44, 0-48 x 0-24 = 21-39, 0-48 x 0-25 = 22-34, 0-48 x 0-26 = 23-29, 0-48 x 0-27 = 24-24, 0-48 x 0-28 = 25-19, 0-48 x 0-29 = 26-14, 0-48 x 0-30 = 27-9, 0-48 x 0-31 = 28-4, 0-48 x 0-32 = 28-52, 0-48 x 0-33 = 29-47, 0-48 x 0-34 = 30-42, 0-48 x 0-35 = 31-37, 0-48 x 0-36 = 32-32, 0-48 x 0-37 = 33-27, 0-48 x 0-38 = 34-22, 0-48 x 0-39 = 35-17, 0-48 x 0-40 = 36-12, 0-48 x 0-41 = 37-7, 0-48 x 0-42 = 38-2, 0-48 x 0-43 = 38-50, 0-48 x 0-44 = 39-45, 0-48 x 0-45 = 40-40, 0-48 x 0-46 = 41-35, 0-48 x 0-47 = 42-30, 0-48 x 0-48 = 43-25, 0-48 x 0-49 = 44-20, 0-48 x 0-50 = 45-15, 0-48 x 0-51 = 46-10, 0-48 x 0-52 = 47-5, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-45, 0-49 x 0-3 = 2-41, 0-49 x 0-4 = 3-37, 0-49 x 0-5 = 4-33, 0-49 x 0-6 = 5-29, 0-49 x 0-7 = 6-25, 0-49 x 0-8 = 7-21, 0-49 x 0-9 = 8-17, 0-49 x 0-10 = 9-13, 0-49 x 0-11 = 10-9, 0-49 x 0-12 = 11-5, 0-49 x 0-13 = 12-1, 0-49 x 0-14 = 12-50, 0-49 x 0-15 = 13-46, 0-49 x 0-16 = 14-42, 0-49 x 0-17 = 15-38, 0-49 x 0-18 = 16-34, 0-49 x 0-19 = 17-30, 0-49 x 0-20 = 18-26, 0-49 x 0-21 = 19-22, 0-49 x 0-22 = 20-18, 0-49 x 0-23 = 21-14, 0-49 x 0-24 = 22-10, 0-49 x 0-25 = 23-6, 0-49 x 0-26 = 24-2, 0-49 x 0-27 = 24-51, 0-49 x 0-28 = 25-47, 0-49 x 0-29 = 26-43, 0-49 x 0-30 = 27-39, 0-49 x 0-31 = 28-35, 0-49 x 0-32 = 29-31, 0-49 x 0-33 = 30-27, 0-49 x 0-34 = 31-23, 0-49 x 0-35 = 32-19, 0-49 x 0-36 = 33-15, 0-49 x 0-37 = 34-11, 0-49 x 0-38 = 35-7, 0-49 x 0-39 = 36-3, 0-49 x 0-40 = 36-52, 0-49 x 0-41 = 37-48, 0-49 x 0-42 = 38-44, 0-49 x 0-43 = 39-40, 0-49 x 0-44 = 40-36, 0-49 x 0-45 = 41-32, 0-49 x 0-46 = 42-28, 0-49 x 0-47 = 43-24, 0-49 x 0-48 = 44-20, 0-49 x 0-49 = 45-16, 0-49 x 0-50 = 46-12, 0-49 x 0-51 = 47-8, 0-49 x 0-52 = 48-4, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-47, 0-50 x 0-3 = 2-44, 0-50 x 0-4 = 3-41, 0-50 x 0-5 = 4-38, 0-50 x 0-6 = 5-35, 0-50 x 0-7 = 6-32, 0-50 x 0-8 = 7-29, 0-50 x 0-9 = 8-26, 0-50 x 0-10 = 9-23, 0-50 x 0-11 = 10-20, 0-50 x 0-12 = 11-17, 0-50 x 0-13 = 12-14, 0-50 x 0-14 = 13-11, 0-50 x 0-15 = 14-8, 0-50 x 0-16 = 15-5, 0-50 x 0-17 = 16-2, 0-50 x 0-18 = 16-52, 0-50 x 0-19 = 17-49, 0-50 x 0-20 = 18-46, 0-50 x 0-21 = 19-43, 0-50 x 0-22 = 20-40, 0-50 x 0-23 = 21-37, 0-50 x 0-24 = 22-34, 0-50 x 0-25 = 23-31, 0-50 x 0-26 = 24-28, 0-50 x 0-27 = 25-25, 0-50 x 0-28 = 26-22, 0-50 x 0-29 = 27-19, 0-50 x 0-30 = 28-16, 0-50 x 0-31 = 29-13, 0-50 x 0-32 = 30-10, 0-50 x 0-33 = 31-7, 0-50 x 0-34 = 32-4, 0-50 x 0-35 = 33-1, 0-50 x 0-36 = 33-51, 0-50 x 0-37 = 34-48, 0-50 x 0-38 = 35-45, 0-50 x 0-39 = 36-42, 0-50 x 0-40 = 37-39, 0-50 x 0-41 = 38-36, 0-50 x 0-42 = 39-33, 0-50 x 0-43 = 40-30, 0-50 x 0-44 = 41-27, 0-50 x 0-45 = 42-24, 0-50 x 0-46 = 43-21, 0-50 x 0-47 = 44-18, 0-50 x 0-48 = 45-15, 0-50 x 0-49 = 46-12, 0-50 x 0-50 = 47-9, 0-50 x 0-51 = 48-6, 0-50 x 0-52 = 49-3, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-49, 0-51 x 0-3 = 2-47, 0-51 x 0-4 = 3-45, 0-51 x 0-5 = 4-43, 0-51 x 0-6 = 5-41, 0-51 x 0-7 = 6-39, 0-51 x 0-8 = 7-37, 0-51 x 0-9 = 8-35, 0-51 x 0-10 = 9-33, 0-51 x 0-11 = 10-31, 0-51 x 0-12 = 11-29, 0-51 x 0-13 = 12-27, 0-51 x 0-14 = 13-25, 0-51 x 0-15 = 14-23, 0-51 x 0-16 = 15-21, 0-51 x 0-17 = 16-19, 0-51 x 0-18 = 17-17, 0-51 x 0-19 = 18-15, 0-51 x 0-20 = 19-13, 0-51 x 0-21 = 20-11, 0-51 x 0-22 = 21-9, 0-51 x 0-23 = 22-7, 0-51 x 0-24 = 23-5, 0-51 x 0-25 = 24-3, 0-51 x 0-26 = 25-1, 0-51 x 0-27 = 25-52, 0-51 x 0-28 = 26-50, 0-51 x 0-29 = 27-48, 0-51 x 0-30 = 28-46, 0-51 x 0-31 = 29-44, 0-51 x 0-32 = 30-42, 0-51 x 0-33 = 31-40, 0-51 x 0-34 = 32-38, 0-51 x 0-35 = 33-36, 0-51 x 0-36 = 34-34, 0-51 x 0-37 = 35-32, 0-51 x 0-38 = 36-30, 0-51 x 0-39 = 37-28, 0-51 x 0-40 = 38-26, 0-51 x 0-41 = 39-24, 0-51 x 0-42 = 40-22, 0-51 x 0-43 = 41-20, 0-51 x 0-44 = 42-18, 0-51 x 0-45 = 43-16, 0-51 x 0-46 = 44-14, 0-51 x 0-47 = 45-12, 0-51 x 0-48 = 46-10, 0-51 x 0-49 = 47-8, 0-51 x 0-50 = 48-6, 0-51 x 0-51 = 49-4, 0-51 x 0-52 = 50-2, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-51, 0-52 x 0-3 = 2-50, 0-52 x 0-4 = 3-49, 0-52 x 0-5 = 4-48, 0-52 x 0-6 = 5-47, 0-52 x 0-7 = 6-46, 0-52 x 0-8 = 7-45, 0-52 x 0-9 = 8-44, 0-52 x 0-10 = 9-43, 0-52 x 0-11 = 10-42, 0-52 x 0-12 = 11-41, 0-52 x 0-13 = 12-40, 0-52 x 0-14 = 13-39, 0-52 x 0-15 = 14-38, 0-52 x 0-16 = 15-37, 0-52 x 0-17 = 16-36, 0-52 x 0-18 = 17-35, 0-52 x 0-19 = 18-34, 0-52 x 0-20 = 19-33, 0-52 x 0-21 = 20-32, 0-52 x 0-22 = 21-31, 0-52 x 0-23 = 22-30, 0-52 x 0-24 = 23-29, 0-52 x 0-25 = 24-28, 0-52 x 0-26 = 25-27, 0-52 x 0-27 = 26-26, 0-52 x 0-28 = 27-25, 0-52 x 0-29 = 28-24, 0-52 x 0-30 = 29-23, 0-52 x 0-31 = 30-22, 0-52 x 0-32 = 31-21, 0-52 x 0-33 = 32-20, 0-52 x 0-34 = 33-19, 0-52 x 0-35 = 34-18, 0-52 x 0-36 = 35-17, 0-52 x 0-37 = 36-16, 0-52 x 0-38 = 37-15, 0-52 x 0-39 = 38-14, 0-52 x 0-40 = 39-13, 0-52 x 0-41 = 40-12, 0-52 x 0-42 = 41-11, 0-52 x 0-43 = 42-10, 0-52 x 0-44 = 43-9, 0-52 x 0-45 = 44-8, 0-52 x 0-46 = 45-7, 0-52 x 0-47 = 46-6, 0-52 x 0-48 = 47-5, 0-52 x 0-49 = 48-4, 0-52 x 0-50 = 49-3, 0-52 x 0-51 = 50-2, 0-52 x 0-52 = 51-1, 
